Name,Rank,CompanyNumber,Age
Brian Morse,37,9,53
Mackenzie Montgomery,22,4,51
Joshua Hunt,19,6,40
Laura Collins,16,6,54
Tiffany Kirby,17,7,40
Angela Bond,31,5,49
Deanna Anderson,3,3,25
John Mitchell,13,8,37
Shawn Lewis,38,1,26
Lori Warner,2,8,29
Jessica Sellers,14,7,35
Cindy Burnett,2,8,32
Theresa Baker,4,4,45
Heidi Smith,18,9,21
Steven Kirk,23,8,41
Nicole Evans,16,9,29
Douglas Sullivan,11,5,49
Alexis Wolf,5,5,24
Richard Harris,12,4,55
Tracy Chung,22,9,48
Stephanie Reed,12,10,19
Kimberly Cordova,40,10,57
Gregory Sharp,38,3,21
Anthony Dalton,37,10,22
Rachel Armstrong,30,5,60
Megan Rodriguez,8,5,33
Amy Welch,33,5,59
Anthony Spears,21,2,57
Sandra Mills,10,7,43
Samantha Taylor,34,5,50
Linda Wagner,10,9,49
Brian Johnston,16,3,65
Nicole Berry,33,2,58
Victor Wilson,2,2,58
Anne Taylor,34,7,29
Pamela Torres,28,5,51
John Clark,13,2,56
Joshua Nguyen,29,7,47
Heather Turner,24,5,64
Shelia Todd,34,2,62
Rachel Thompson,3,6,33
Daniel Craig,20,4,27
Debra Richmond,37,8,58
Craig Hodge,26,7,24
Danielle Miller,11,10,43
Tyler Montgomery,20,8,58
George Smith,1,10,58
Anthony Bennett,22,7,36
Peggy Dunn,38,8,29
Scott Hoffman,6,4,33
Michael Perkins,9,5,46
David Brandt,18,9,65
Victor Russo,2,8,37
Traci Holden,9,5,30
Heather Fernandez,13,8,50
Perry Goodman,17,4,63
Lisa Orozco,13,9,59
Lisa Fowler,20,2,24
Robert Guerra,26,10,39
Eric Dyer,24,10,22
Lisa Patel,21,4,19
Eric Dillon,22,8,44
John Williams,15,8,27
Darrell Sullivan,14,8,41
Taylor Howell,34,5,19
Krystal Davis,4,6,39
Catherine Moore,19,7,51
George Parker,39,4,31
Julie Brown,3,3,37
Matthew Joseph,28,9,47
Devon Johnson,30,5,28
Jennifer Camacho,35,8,25
Juan Bell,5,5,63
Lauren Warren,2,5,40
Gregory Williams,32,3,33
Jeffrey Gilmore,8,9,33
Sean Vasquez,7,10,22
John Mcconnell,10,8,55
Bonnie Stone,11,9,56
Robert Combs,21,6,31
Ashley Skinner,10,3,27
Jacqueline Baldwin,26,1,59
Amanda French,14,10,54
Nathan Mills,17,10,55
Alexander Lopez,28,4,25
Jason Nichols,17,5,40
Kristin Wells,15,5,50
Brad Jackson,40,4,54
Candice Flowers,25,10,48
Robert Thornton,32,6,64
Travis Coleman,36,1,26
Kyle Cummings,32,2,48
Justin Beard,39,7,63
Russell Thomas,33,9,53
Cindy Potter,1,9,49
David Campbell,39,9,19
Benjamin Brown,23,8,33
Nancy Young,4,2,42
Mathew Adams,35,1,38
Timothy Chavez,5,4,53
Heather Blankenship,2,1,19
Bryan Mcdonald,26,5,64
Tammy Reid,10,1,20
Jessica Anderson,13,1,54
Stephen Thornton,1,6,43
Gerald Larson,28,5,40
Eddie Jackson,22,1,26
Rachel Taylor,17,7,29
Benjamin Freeman,23,7,26
Tammy Atkinson,24,6,61
Michael Davis,16,7,61
Stephanie Porter,28,3,55
Elizabeth Jackson,9,1,57
Corey Hodges,5,9,34
Sean Martinez,37,9,39
William Marshall,23,2,58
Brenda Barrett,29,7,57
Jacqueline Strong,7,8,42
Ricky Berg,1,2,26
Patrick Evans,26,7,52
James Randall,16,10,29
Erica Harper,15,3,31
Cheryl Young,19,10,63
Brian Archer,30,10,44
Lori Oneill,33,9,41
Jessica Alvarez,3,10,34
Lindsey Arias,39,5,65
Megan Murphy,39,9,47
James Porter,2,6,32
Crystal Shepherd,1,2,62
Cindy Medina,25,7,20
Deborah Bishop,34,10,24
Arthur Luna,22,9,65
Felicia Newton,24,3,35
Leonard Nichols,30,10,43
Lynn Carney,19,5,64
Kelly Powell,15,5,43
Julie Lutz,20,6,29
Cathy Newman,35,10,20
Michelle Cardenas,1,9,27
Elizabeth Nguyen,34,2,24
Travis Stevens,19,7,41
Pamela Little,21,5,45
John Wood,30,1,37
Justin Skinner,19,9,49
Douglas Hendrix,38,2,45
Katherine Harmon,29,6,43
Melanie Mason,38,9,48
Darlene Rogers,16,1,25
Ashley Peterson,14,7,57
Ronald Perry,8,6,52
Erin Sherman,17,8,25
Chad Miller,20,5,39
Mikayla Skinner,25,2,47
Patrick Jackson,21,9,50
Mark Robinson,22,7,57
Daniel Baker,7,1,26
Christopher West,38,7,52
Cole Payne,27,6,38
Charles Johnson,10,7,49
Adam Johnson,36,1,63
Michelle Ruiz,9,8,28
Michael Weaver,23,8,46
Meredith Pace,23,10,33
Sylvia Snyder,38,5,25
Colleen Williams,12,6,64
Jodi Villa,3,3,23
Tammy Jones,37,3,39
Keith Scott,16,10,19
Dakota Russo,34,9,61
Kaitlyn Porter,20,5,54
Samuel Johnson,26,5,58
Jennifer Velez,29,3,50
Amanda Morris,10,5,47
Karen Goodwin,33,1,36
Barbara Kelly,33,4,49
Kristen Saunders,20,10,18
Ashley Buck,12,1,58
Stanley Hobbs,3,10,26
Caleb Ferguson,5,3,60
Dennis Holloway,20,5,18
David Austin,39,8,25
Danielle Barajas,17,1,61
Scott Smith,40,6,53
Nicholas Wilkins,37,10,64
Debra Mann,24,5,64
Natasha Hernandez,2,1,36
Todd Webb,39,5,58
Jose Griffin,30,1,19
Brian Larson,9,9,65
Lisa Fisher,34,1,49
Kristina Mendoza,27,5,31
Katelyn Cox,23,9,40
Lindsay Mckay,34,9,22
Timothy Johnson,13,6,62
Clifford Whitaker,24,1,25
Ray Gonzales,39,8,49
Stacy Livingston,36,10,51
Johnathan Morales,40,5,44
Andre Lynch,20,4,40
Justin Donovan,11,4,42
Cole Lawrence,15,2,63
Annette Carter,35,5,45
Sarah Miller,39,10,43
Maria Stout,28,9,36
Cindy Green,34,2,36
Benjamin Lawson,37,2,34
Paige Olson,17,9,35
Monique Elliott,27,5,36
Tracy Hernandez,26,2,49
William Williams,1,6,56
Jonathan Jones,24,8,59
Rachel Fisher,27,10,58
Mark Rivers,7,5,51
Phillip Munoz,19,10,65
Amy Peters,36,6,58
Taylor Keller,22,5,64
Jamie Washington,8,1,49
Marvin Taylor,17,3,23
Charles Luna,5,6,34
Scott Howard,17,10,33
Jason Hamilton,26,2,63
Nicholas Phillips,33,3,31
Leslie Armstrong,12,5,36
Elizabeth Young,10,4,23
Amanda Weeks,35,8,33
Bethany Johnson,22,6,61
Shawn Elliott,32,8,61
Kelly Morris,30,5,62
Joshua Ryan,1,8,52
Teresa Patel,14,4,27
John Adams,22,5,49
Susan Bailey,24,1,64
Allison Brennan,23,2,61
Candice Garcia,23,5,42
Thomas Stone,22,3,53
Lisa Young,39,8,52
Amy Kennedy,34,6,54
Meagan Gonzales,22,5,49
Betty Boyer,36,6,52
Ryan Gibbs,16,9,28
Hannah Holloway,38,10,37
Kristin Rowland,24,5,36
Cory Young,23,10,18
Darren Goodwin,1,6,34
Christopher Gordon,30,3,61
Juan Cortez,13,10,31
Timothy Acevedo,3,10,40
John Mcneil,9,5,54
Amanda Baird,5,4,61
Debbie Gomez,14,1,54
Sherry Montoya,23,10,37
Kimberly Gibson,19,4,62
Marie Reed,35,4,21
James Flynn,23,3,65
Sabrina Spears,4,5,29
Peter Brown,35,2,54
Ronald Thompson,21,10,18
Amy Perry,15,6,18
Jorge Hubbard,30,9,62
Matthew Luna,33,7,48
Jeffery Rivera,36,4,26
Jeffrey Price,27,8,53
Dalton Johnson,39,10,65
Gina Reynolds,15,6,57
Robert Simon,13,4,48
Ryan Park,38,6,51
Alejandro Noble,33,4,24
Kelli Bond,27,7,20
David Fleming,10,3,19
Charles Bender,19,7,29
Bradley Delgado,30,2,55
Cheryl Stevenson,38,7,53
Angela Suarez,6,4,26
Amanda Sellers,8,10,55
Bryan Jones,36,9,23
James Johnson,4,10,26
Alexander Rodgers,35,3,41
Victor Johnson,10,4,38
Susan Glenn,38,3,48
Adrienne Smith,1,6,48
Dylan Obrien,2,2,32
Evan Jackson,1,1,22
Brooke Alvarado,26,5,43
Timothy Schneider,33,8,46
Kerry Johnson,5,8,25
Michael Williams,25,4,63
Susan Parker,7,6,58
Brenda Hampton,3,10,62
Jennifer Madden,2,3,49
Adrienne Williams,20,10,63
Karen Fisher,4,2,48
Patrick Cook,26,2,62
Jane Hunt,20,5,45
Christopher Shepherd,20,5,25
Kenneth Lewis,6,7,41
Tara Jackson,39,8,45
Mary Walters,34,9,53
Marvin Dixon,21,7,34
Victor Simon,16,8,30
Albert Williams,21,7,63
Alexander Gardner,35,6,36
Tiffany Archer,34,3,36
Chad Becker,3,8,27
Tristan Macias,36,10,65
Julie Figueroa,8,5,60
Tanner Calhoun,34,3,25
Destiny Bray,39,10,54
Pamela Casey,16,7,24
Samantha Lee,15,2,64
Ricky Brown,26,5,21
Jamie Medina,17,8,63
Alexander Espinoza,28,3,52
Timothy Aguirre,11,3,61
Joseph Murillo,1,3,21
Crystal Wade,14,1,34
April Taylor,31,9,56
Jesse Austin,40,10,21
Amy Macdonald,12,1,55
Roger Smith,33,1,50
Kimberly Howe,30,4,30
Heather Johnson,8,3,19
Joshua Harrington,12,9,47
Randall Ray,6,4,52
Robert Bentley,21,2,43
Jennifer Ryan,36,7,27
Doris Hughes,23,9,23
Martin Woods,5,8,46
Amanda Jordan,29,5,59
Steven Spencer,31,4,40
Terri Sanders,3,9,32
Jacob Lee,35,8,45
Kevin Hunter,17,2,50
Elizabeth Silva,33,10,45
Mary Cooley,18,8,43
Shannon Thomas,15,10,48
Joseph Wright,7,9,53
Loretta Robinson,10,10,32
Roger Chen,22,2,42
Janet Burgess,14,6,27
Curtis Smith,34,7,42
Kathryn Adams,36,3,65
Joshua Montoya,29,1,43
Jeffrey Wilcox,35,7,25
David Nguyen,8,1,48
Susan Wiley,14,5,60
Charles West,17,7,20
Keith Taylor,2,8,45
Anthony Terry,19,6,43
James Stewart,7,7,18
Leonard Hamilton,17,4,46
David Weber,33,4,62
Jason Gilbert,8,3,30
Joseph White,3,2,53
Carlos Miller,9,1,22
James Wright,38,8,60
Crystal Moran,14,3,44
Keith Johnston,26,5,37
Shawn Franco,19,4,27
John Brown,4,10,45
Teresa Prince,8,7,65
Erika Bean,22,2,53
Kimberly Martinez,18,9,33
Jessica Alvarado,19,3,53
Nathan Garcia,13,5,27
Laura Carroll,30,9,51
John Jackson,24,6,53
Sherry Smith,30,4,62
Caitlin Patton,23,6,27
Joel Finley,30,3,52
Nicole Garcia,39,10,48
Keith Perez,2,8,40
Ricardo Johnson,8,1,46
Michael Santiago,20,5,25
Patrick Brandt,15,1,35
Stephen Rios,23,8,32
Christian Brooks,7,8,53
Brenda Gonzalez,15,5,27
Corey Harding,23,3,39
Kevin Martinez,11,10,24
Richard Rivera,10,8,32
Darlene Ross,16,4,39
Jorge Brown,19,1,25
Amy Snyder,26,3,34
Chelsea Morales,34,2,64
David Rodriguez,37,1,60
Terri Strong,39,6,48
Brian Bradley,19,4,25
Sara Moore,38,8,31
Jerry Roberts,35,4,39
Michael Newman,7,4,51
Robert Maldonado,22,7,49
Justin Wang,21,7,22
Kyle Myers,24,2,57
Andrew Brown,11,10,29
Ronald Reeves,7,8,30
Jamie Walsh,15,4,42
Anna Hogan,20,7,29
John Morgan,1,7,33
Kelly Moore,22,1,30
Keith Li,18,3,46
Travis Mitchell,9,4,63
Michael Gibbs,21,6,57
Briana Long,26,10,20
Corey Collins,40,1,44
Stephen Harris,17,8,48
Martha Randolph,34,7,63
Erica Fox,26,8,34
Justin Pham,40,3,50
Steven Michael,34,5,47
Cameron Smith,15,2,18
Madison Hill,20,6,55
Derek Smith,30,10,19
Sarah Rice,23,8,23
Katherine Coleman,11,8,56
Chelsey Brown,26,4,59
Erin Ross,29,8,55
Brianna Martinez,22,2,26
Jennifer Sims,18,6,48
Pamela Nelson,30,1,38
Amanda Mullins,31,2,21
Melissa Curtis,39,1,58
Matthew White,33,9,30
Henry Mccarthy,34,1,49
Ronald Gregory,39,3,45
Matthew Gordon,14,3,28
Taylor Bell,27,10,29
Rita Harris,23,7,43
Cynthia Farley,3,4,53
Alexis Weiss,16,1,34
Samantha Garcia,34,7,64
Molly Stewart,15,9,23
Michaela Soto,14,5,58
Jennifer Bautista,12,5,62
Daniel Davis,26,6,59
Karen Garcia,25,6,24
Gregory Patterson,37,6,27
Alan Gordon,19,6,40
Karen Garcia,39,2,27
Tammy Bartlett,2,4,18
Mark Price,27,8,50
Suzanne Banks,23,9,58
Kristi Reed,5,3,22
Raymond Schultz,16,1,29
Patrick Brown,2,5,58
Brenda Chavez,3,5,51
Ashley Chang,3,10,55
Daniel Park,21,7,49
David Long,38,4,36
Andrew Tate,22,7,44
Susan English,27,5,65
Todd Smith,36,4,23
Thomas Cortez,27,8,25
Alexander Preston,13,2,50
Rhonda Scott,12,3,36
Ashley Flores,14,9,45
Christine Cruz,17,1,55
Brian Mason,16,7,56
Julia Maxwell,5,5,51
Lee Hansen,35,2,57
Keith Jarvis,6,7,31
Todd Johnson,19,1,18
Jose Jones,29,8,52
Ryan Warren,11,4,29
Eric Bean,1,9,27
Thomas Montoya,19,9,41
Kayla Rodriguez,30,6,40
Kathryn King,39,6,41
Cindy Murphy,38,10,54
Stephen Matthews,25,8,36
Carmen Bonilla,21,3,31
Brandon Mccoy,6,7,27
Todd Smith,37,3,46
Bryce Tyler,25,8,33
Suzanne Gomez,21,10,53
Danielle Lara,29,9,43
Richard Pearson,40,3,30
Sean Lopez,27,4,50
Carly Wilson,7,7,36
Christopher May,25,10,30
Marie Randall,8,5,40
Sandra Whitney,13,10,47
Nicholas Franco,26,7,31
Natalie Gray,3,3,18
Jenny Fisher,15,1,50
James Finley,31,7,38
Bruce Ford,2,4,55
Sydney Baker,11,9,25
William Miller,27,2,20
Sandra Brooks,39,6,26
Megan Roberts,24,4,18
Melissa Nielsen,39,9,42
Gregory Lawrence,24,1,21
Danielle Morgan,9,7,19
Alice Martinez,25,4,51
Tricia Evans,33,10,44
Amy Foster,37,2,65
Belinda Bell,21,3,46
Matthew Gibson,9,5,58
Selena Jensen,4,8,31
Heather Mata,27,9,35
Bradley Rogers,30,4,65
Joshua Mendoza,20,6,58
Stephen Murphy,12,7,60
Natasha Howard,34,5,48
Laura Moreno,35,10,42
Calvin Gross,38,3,48
Christina Fitzpatrick,21,3,29
Angela King,28,8,37
John Lopez,14,9,43
Kellie Clark,7,7,34
Thomas Vance,21,4,43
Jessica Perez,2,3,36
Charles Ortega,26,2,58
Brianna Tate,39,2,40
Erika Burns,25,9,30
William Riddle,11,5,64
Melissa Lee,36,10,30
Eric Ramirez,13,1,30
Megan Liu,22,9,25
Lisa Edwards,17,5,60
Richard Dennis,19,7,27
Jimmy Thompson,24,2,55
Taylor Taylor,20,10,18
Tiffany Carroll,39,6,18
Jennifer Anderson,38,10,61
Vanessa Shaw,5,5,37
Jimmy Daniel,4,5,50
Erin Fowler,12,7,55
Adam Morris,38,3,56
Eric Scott,32,5,19
Michelle Graham,35,8,44
Andrew Cole,26,9,27
Jesse Cunningham,16,7,32
Christopher Gray,30,7,51
Rebecca Gilbert,1,8,53
Jennifer Webb,10,10,55
Meagan Mack,23,2,18
Jesse Liu,13,10,53
Todd Curry,9,1,34
Melissa Clark,36,6,51
Theodore Johnston,2,9,49
Henry Dorsey,40,9,32
Jessica Mcclain,16,5,40
Heather Williams,36,1,30
Rose Luna,32,1,53
Sophia Scott,11,4,34
Elijah Pennington,11,9,64
Andre Reynolds,40,9,39
William Hall,33,10,21
Cindy White,11,9,64
Diamond Bell,13,2,41
Beverly Brewer,3,9,50
Erin Dunn,5,5,32
Willie Garcia,20,3,59
Benjamin Poole,29,2,25
Thomas Cruz,40,5,29
Alyssa Ellis,29,6,45
Michael Potter,38,1,59
Jesse Harrington,16,2,28
Benjamin Torres,9,2,35
Christine Roth,12,2,60
Christopher Hart,7,3,58
Christopher Gill,11,9,27
Amy Bolton,6,5,19
Christina Cervantes,40,4,36
Desiree Copeland,39,4,51
Erin Johnson,20,5,43
Gabriella Washington,25,3,49
Aaron Blair,12,10,50
Cynthia Carlson,37,8,37
Derek Benitez,2,4,39
Heather Miller,39,2,58
Richard Jordan,35,9,49
Adam Rojas,15,5,51
Jason Brown,14,2,26
Rebecca Tucker,29,4,46
Matthew Hall,30,3,56
Daryl Fletcher,24,2,64
Anthony Davis,40,9,46
Laura Palmer,32,8,42
Edward Bradford,1,2,63
Shelby Miller,35,6,53
Rebecca Oliver,22,2,25
Jeffery Andersen,15,4,59
Michael Young,6,4,50
Frederick Jones,7,8,18
Anne Bryant,30,5,23
Rachael Martinez,29,4,62
Kaitlyn Middleton,36,1,42
Manuel Haney,27,1,51
Jennifer Kemp,6,5,45
Kirsten Young,31,10,38
Richard Cruz,18,7,56
Carl Landry,9,2,44
Jason May,5,1,49
Jennifer Anderson,5,5,22
Corey Durham,19,3,22
Gary Hardy,29,1,64
Robin Smith,16,4,56
Marcus Nguyen,37,8,58
Laurie Lucas,1,3,45
Tanya Miller,34,2,51
Linda Pittman,6,10,45
Dylan Wood,16,7,47
John Davies,4,3,48
Marissa Wheeler,22,2,65
Jeffrey Barnett,13,3,25
Tyler Berry,8,9,42
Terri Stark,23,8,61
Jason Stevenson,8,1,18
Christina Morales,40,3,60
William Bishop,6,9,19
Steven Stanley,33,8,43
Amanda Dudley,8,7,56
Jamie Holland,15,3,29
Stephen Keller,35,10,24
Sandra Obrien,30,8,43
Laura Campbell,36,10,43
Darryl Fisher,31,10,52
Kenneth Hayden,8,10,26
Katherine Blake,27,7,23
Lisa Green,23,7,27
Kathleen Nichols,5,1,34
Michael Mora,11,1,40
Olivia Jackson,25,4,19
Marcus Mcconnell,24,8,54
Clinton Lucas,13,8,20
Amy Ellis,34,8,65
Michael Wallace,4,5,59
Ann Salas,36,10,21
Lisa Robinson,17,2,19
Christopher Ramirez,26,5,50
Pamela Hardin,26,1,61
Sharon Pena,17,4,43
Jonathan Phillips,14,2,25
Thomas Johns,7,4,20
Justin Baker,29,8,50
Julie Miller,22,9,28
Carla Thomas,27,2,62
Melissa Meadows,13,2,51
Sean Davidson,13,3,60
Judy Perez,26,7,45
Benjamin Bailey,36,4,19
Amanda Nichols,38,4,19
Jeffrey Clark,5,9,32
Kimberly Walter,37,2,37
Jennifer Duran,15,8,18
Joseph Thompson,10,9,63
Robert Cole,12,9,51
Amanda Santana,17,1,53
Edward Hoffman,35,8,60
Nathan Wong,21,7,61
Robert Knight,39,2,29
Manuel Foster,26,7,55
Kyle Stevens,27,2,20
Robert Adams,23,6,26
James Wright,1,7,30
Aaron Robinson,24,4,19
Rodney Parker,28,9,37
Paige Garcia,18,6,32
Randy Pennington,25,9,33
Patrick James,32,1,38
Katherine Daugherty,5,7,37
David Lindsey,17,4,63
Kimberly Whitaker,1,1,29
Laura Robertson,23,1,62
Rhonda Bennett,8,5,63
Michael Rivera,4,2,42
Michael Pham,10,9,36
Joanna Acosta,6,8,62
Brianna Hines,11,2,50
Danny Rodriguez,31,5,60
Michael Dixon,18,6,56
Daniel Munoz,3,10,48
Craig Lee,20,5,35
Chris Johnson,37,1,39
David Lopez,10,8,40
Scott Williams,37,10,20
Melissa Foster,28,6,63
Nancy Aguirre,4,4,36
Jason Kline,24,3,39
Christine Lopez,9,8,45
Shaun Brown,26,7,62
Janet Sherman,29,6,54
William Burton,25,7,27
Brooke Garcia,18,4,49
Jose Smith,35,3,37
Heather Crawford,23,4,18
Sheryl Lewis,36,7,29
Randall May,10,6,21
Thomas Scott,5,7,36
Kristen Juarez,36,3,61
Brandy Richards,15,9,33
Stephanie Rhodes,2,7,31
Todd Lane,19,2,27
Tracy Weaver,40,9,45
Thomas Villarreal,3,5,25
David Barnes,3,5,21
Michael Gentry,22,1,31
William Lopez,29,6,49
Michelle Cooper,3,2,48
Aaron Roberts,16,8,47
Janet Fisher,11,4,36
Jason Vang,36,7,57
Lawrence Valentine,28,6,27
Brian Reynolds,5,10,29
Brandon Davis,22,9,64
Edward Cain,28,4,22
Mary Garcia,40,9,61
Joshua White,4,9,23
Margaret Smith,14,2,38
Rebecca Soto,14,1,65
Matthew Jackson,35,4,31
Jeremy Mccormick,21,9,57
Teresa Alexander,22,9,51
Julie Garrett,17,10,53
Sarah Rojas,18,4,47
Tina Brown,24,7,40
Monica Cross,4,10,56
Darin Castro,22,5,55
Lindsey Bailey,31,4,50
Ashley Williams,7,5,58
Jessica Fernandez,35,3,65
Nicholas Reilly,33,10,41
Deborah Young,8,5,58
Joshua Lee,25,3,50
Jillian Meyer,40,5,32
Jessica Hoffman,16,4,25
Kimberly Cobb,26,10,58
David Burnett,35,9,30
Melinda Dunn,19,2,34
Victoria Marquez,40,6,28
Kimberly Andrews,5,8,65
Richard Peterson,10,5,49
Andrew Richardson,38,2,22
Ryan Jackson,36,4,62
Tonya Gibbs,3,8,25
Rachel Gibbs,6,5,48
Christy Clark,21,5,58
Rebecca Sweeney,12,9,30
Steven Knight,8,1,53
Judith Lee,38,1,37
Ryan Friedman,12,1,47
Jennifer Munoz,30,7,52
Emily Hill,40,3,30
Dustin Garcia,10,2,59
Allen Williams,38,6,40
Abigail Cherry,33,3,32
Alexa Williams,34,3,49
David Vasquez,17,1,49
Steve Levine,3,8,49
Karen Fernandez,34,2,40
Kyle Moore,33,4,39
Richard Henry,25,10,55
Angela Castro,8,7,58
Ian Shepherd,14,1,63
Deanna Richardson,11,3,28
Scott Bryant,31,4,31
David Watkins,30,7,43
Tina Hayden,40,6,42
Michael Cooke,35,6,41
Chad Reeves,8,7,26
Bruce Schultz,14,1,65
Lisa Brown,16,5,56
Spencer Barnes,38,9,63
Nicole Tucker,1,9,39
Annette Lewis,8,9,37
Michael Aguilar,18,5,33
Amanda Vazquez,24,1,28
Alexis Steele,1,9,33
Erica Wall,5,6,60
Robert Clark,17,9,63
Howard Garrison,29,5,26
Danielle Jenkins,26,1,57
Alan King,9,5,60
Timothy Carlson,35,5,31
Cassie Hernandez,36,5,34
Jessica Frederick,8,4,22
Andrew Baker,13,5,21
Katherine Edwards,40,2,58
Megan Sandoval,25,7,18
Janet Freeman,19,2,54
John Harris,28,1,47
Joseph Richards,10,10,50
Michael Miller,31,10,62
David Juarez,3,6,23
Crystal Park,23,8,48
Donald Grant,1,4,35
Anthony Graham,39,5,52
Lauren Wise,18,9,54
Joshua Payne,27,5,62
Seth Collins,15,7,47
Charles Burke,1,4,31
Anna Nelson,23,6,24
Stephen Johnson,23,8,62
Jessica Kim,40,10,21
Wayne Calderon,4,4,28
Samuel Gentry,9,6,49
Austin Kemp,10,5,43
Mary Bailey,8,3,29
Kimberly Pitts,2,4,59
Erin Spencer,15,9,57
Danielle Hood,31,7,53
Donald Leach,22,2,41
William Sanchez,2,3,65
Austin Davis,14,9,54
Anna Watson,9,7,55
Samantha Atkinson,30,2,30
Robert Miller,12,7,23
Jeremiah James,36,7,22
Joshua Martinez,37,5,49
Crystal Hunter,5,6,21
Lindsay Silva,1,6,22
Lauren Ballard,31,4,48
Tara Rose,12,2,54
Bradley Lewis,32,8,40
Christopher Johnson,38,10,22
Cameron Reyes,11,10,26
Jennifer Young,17,9,38
Jason Franklin,29,9,22
Ashley Moore,2,10,49
Mary Day,7,6,43
Scott Wells,5,8,48
Mark Cardenas,21,9,30
Kendra Martinez,31,3,24
Matthew Washington,33,9,44
Eric Hopkins,35,9,36
Brian Dyer,8,8,30
Victor Compton,19,6,24
James Miranda,21,9,54
Kerri Stanley,3,5,19
Heather Castaneda,15,5,48
Jennifer Long,12,1,21
Richard Berry,36,3,65
Samuel Jones,33,2,50
Dean Hamilton,24,3,44
Thomas Smith,38,4,64
Nathan Marshall,33,2,45
Douglas Phelps,3,4,63
Caitlin Rodriguez,39,6,37
Heather Harrison,30,6,55
Charlotte Herring,35,5,54
Zachary Smith,36,3,28
Jasmine Hernandez,10,4,33
Joseph Rodriguez,11,3,65
Evan Young,23,5,27
Joel Walker,37,6,28
Audrey Fuller,30,3,38
Brittney Norris,39,10,34
Robert Wagner,24,1,22
Brandi Berry,1,2,47
Jennifer Williams,6,2,24
Joshua Sandoval,2,2,28
Robert Snow,21,1,36
Jennifer Hall,15,8,25
Juan Fowler,31,5,27
Sandra York,12,5,57
Julie Kennedy,31,2,37
Mark Shepard,19,6,56
Adam Peterson,26,2,36
Courtney Anderson,22,4,53
William Jacobs,8,2,29
Jeffrey Barnes,26,6,33
William Olson,10,2,41
Kristie Martinez,31,9,35
Eric Watkins,20,2,59
Donna Byrd,30,1,48
Leslie Simmons,6,4,42
Daniel Pham,28,1,18
Dawn Sims,11,4,23
Michelle Turner,14,8,44
Jackie Roberson,14,2,21
Jill Brown,19,7,25
Andrea Ochoa,21,10,36
Joseph Bowers,4,8,20
Daniel Browning,22,3,45
Susan Nelson,38,9,40
Lisa Ruiz,30,8,52
Emma Wright,19,5,20
Tina Smith,7,9,55
Amber Lopez,17,1,40
Lee Turner,35,4,49
Karen Russell,36,9,36
Stephen Spencer,9,5,37
Lisa Boyd,8,2,42
Todd Howard,18,6,26
Donald Miller,7,10,21
Christina Richmond,34,4,34
Theresa Collins,15,1,63
Melissa Fox,27,5,52
Rebecca Guzman,29,7,61
Erika Taylor,32,4,22
Patricia Stewart,19,3,40
Erin Suarez,34,5,38
Elizabeth Mitchell,13,10,24
Brett Hamilton,8,10,31
Kelsey Hampton,25,10,37
Scott Smith,29,9,38
Crystal Huber,33,9,36
Joseph Nguyen,39,7,31
Sabrina Adkins,13,3,40
Tracy Colon,5,4,36
Donna Harper,34,8,62
Pamela Rhodes,15,2,48
Jerome Dean,25,1,33
Ruth Wilson,15,7,33
Angela Cantrell,19,3,56
Donald Howell,22,7,40
Joseph Gomez,15,4,58
Jeffery Mitchell,27,10,27
Sandra Foster,14,9,61
Steven Davis,18,4,52
Linda Berry,24,7,45
Anthony Allen,1,5,44
Brian Castillo,11,9,65
Joseph Garza,9,2,59
Ashley Beltran,29,3,50
Nicole Moss,17,9,58
Eugene Torres,12,8,47
David Key,38,1,32
Danielle Olsen,38,1,42
Nicole Jordan,1,8,36
Phillip Bradley,40,5,59
Zachary Garcia,38,10,53
Matthew Good,16,8,53
William Oneill,11,2,31
Carrie Peters,40,9,18
Jacob Clark,40,1,47
Brittany Gomez,21,3,36
Mary Ponce,14,6,45
Mandy Fuentes,15,1,18
Sean Klein,20,6,51
Michael Acevedo,14,9,56
Alexandra Bryant,10,9,46
Jo Rodriguez,25,3,31
Ricky Kim,31,3,65
Shane Lopez,2,9,52
Robert Lopez,27,8,60
Christine Harmon,22,5,20
Anna Flynn,24,9,38
Jasmine Bolton,15,6,27
Nicholas Austin,20,5,25
Michael Strong,19,10,44
Cody Hamilton,8,8,48
Karen Jenkins,37,6,50
Dwayne Burke,19,3,64
Danny Pacheco,18,7,23
Tiffany Jackson,24,4,30
Amanda Spencer,25,8,64
Linda Bridges,31,7,51
Alice Flowers,27,3,64
James Henson,11,10,21
Breanna Young,6,6,21
Vanessa Dougherty,22,4,56
Christopher Allen,13,2,18
Erin Jones,2,5,36
Jennifer Mcdaniel,30,4,38
Daniel Potter,25,9,57
Eric Burnett,19,1,53
Antonio Brown,39,6,65
Tyler Olson,29,5,29
Jasmine Turner,27,4,33
Donald Lin,40,9,51
Kelly Adams,14,10,34
Zachary Maldonado,40,5,29
Denise White,30,2,47
Jillian Underwood,8,3,52
Christine Brown,17,2,31
Darius Garcia,17,9,56
Richard Tyler,6,7,33
John Gibbs,36,7,57
Renee Walker,26,8,43
Richard Robles,3,2,27
John Alvarado,7,1,62
Brenda Cook,18,4,54
Desiree Carter,26,7,31
Kelly Miller,24,2,23
Brent Carlson,17,6,46
Stephanie Finley,19,4,41
