Name,Rank,CompanyNumber,Age
Travis Decker,31,10,63
Kimberly Bauer,3,7,55
Jennifer Smith,35,6,29
Tina Klein,24,1,39
Alex Gomez,11,4,22
Carlos Vega,25,5,25
Lydia Taylor,20,2,32
Jeff Meyers,11,7,22
Jennifer Burch,11,5,54
Anthony Porter,14,7,61
Deanna Potts,16,3,19
Jennifer Keller,8,9,49
Mary Stewart,14,3,46
Bridget Ryan,35,10,21
Gregory Robinson,23,10,18
Richard Novak,40,9,57
Thomas Young,11,8,32
Traci Banks,32,8,35
Sara Carlson,23,1,23
Joshua Edwards,33,7,24
Caitlin Jackson,20,4,51
Kimberly Smith,31,1,45
Douglas Nelson,4,6,30
Julie Hoffman,36,4,40
Christian White,32,7,54
Gina Thomas,34,7,57
Daniel Moon,26,6,36
Natalie Sanders,21,7,38
Brian Huang,39,2,33
Tammie Griffith,30,6,32
Ashley Schneider,11,8,26
John Hamilton,10,7,47
Danielle Rush,32,4,45
Robert Wallace,14,10,37
Kaylee Johnson,40,8,61
Nathan Bullock,16,9,61
Matthew Rodriguez,12,10,18
Pamela Green,33,9,52
Yvette Chandler,20,10,39
Darrell Miller,19,9,48
Jessica Brock,20,10,55
Laura Rivera,39,3,65
Tiffany Smith,36,2,56
Kimberly Hammond,36,9,37
Kimberly Rocha,13,5,38
James Brown,39,8,55
Alexander Brown,32,10,58
Hannah Cooper,32,1,18
Daniel Gray,36,9,42
Daniel Brown,21,2,33
Carmen Fitzgerald,7,5,57
Teresa Bates,38,6,49
John Hunter,2,5,33
Christine Wilson,39,3,54
Christopher Collins,1,5,42
Jane Maldonado,18,5,37
Francisco Pena,8,5,22
Angel Kelley,9,8,43
Victoria Harris,15,10,35
Robin Bryant,17,1,60
Rick Smith,13,6,33
Michael King,20,10,27
Beverly Little,8,8,46
Joshua Mosley,26,4,52
Lynn Lopez,1,2,49
Jeremy Foster,38,7,59
Mark Chavez,18,2,42
Kelly Williams,7,7,28
Michael Welch,18,10,23
Peter Chavez,14,10,46
Darrell Fleming,14,1,30
Christopher Alvarado,7,9,23
Johnny Davenport,7,5,55
James Davidson,30,7,23
Kevin Meadows,40,1,40
Veronica Ramirez,19,1,48
Shannon Stewart,38,2,61
Dennis Murphy,30,8,31
Amy Ramos,29,7,25
Tiffany Collins,39,8,65
Sharon Smith,37,1,37
Sandra Merritt,32,9,48
Valerie Carlson,23,3,35
Joshua Norris,10,6,47
Charles Cervantes,9,10,60
Jodi Lee,39,8,28
Andrea Roman,22,1,62
Annette Harrison,7,5,45
Kathleen Henry,11,6,44
James Brown,30,10,18
Danielle Evans,33,4,50
Jason Gallagher,5,10,38
Lisa Wells,34,9,24
Brandon Holmes,28,10,42
Emily Gross,20,3,54
Jesus Dean,1,10,41
Bradley Gregory,8,9,44
Kara Parker,24,7,63
Lisa Ward,19,3,54
Lori Wilson,11,9,36
Xavier Brown,19,8,34
Tanya Santana,4,6,36
Angela Ward,29,1,52
Jason Reyes,31,5,34
John Rivas,5,5,27
Aaron Howard,37,8,54
Christopher Burch,12,4,27
Natalie Johnson,29,3,47
Melvin Willis,13,8,60
Jessica Holloway,24,10,23
Michelle Tran,21,1,53
Laura Reed,7,7,61
David Cruz,7,9,61
Amy Dunn,9,7,52
Roy Willis,8,8,20
Barbara Harris,37,3,29
Rachel Wilson,29,7,18
Kayla Bryan,30,1,61
Elizabeth Hawkins,25,2,20
Jeffrey Blair,1,5,23
Heather Dixon,1,6,34
Keith Gomez,28,4,29
Michelle Powers,2,3,30
Danielle Mckinney,32,2,55
Jeremy Lucero,31,6,35
Katrina Lee,31,3,59
Bryan Colon,13,1,38
Kelly Ramirez,40,7,61
Maurice Hernandez,22,8,47
Eric Lewis,40,4,55
Becky Dalton,8,6,19
Allen Warren,27,4,22
Jason Brown,37,10,41
Jake Stewart,34,3,47
Jeremy Garcia,1,4,53
Melanie Skinner,32,4,20
Catherine Gomez,7,2,35
Christine Hart,27,3,57
Melissa Juarez,34,3,59
Marc Barnes,27,6,48
Nancy Scott,6,10,45
Katie Jones,25,7,26
Edward Peterson,19,9,23
Patricia Tate,40,9,18
Amanda Tucker,19,10,45
Ashley Young,24,7,32
Stephanie Ward,7,6,58
Richard Hurley,37,7,54
Sara Roberts,27,1,65
David Williams,12,2,57
Melissa Howard,35,10,56
Kathleen Lee,4,7,38
Alex Nelson,19,4,51
Allison Williams,6,8,56
Wanda Clark,34,1,55
John Goodman,19,9,39
Robert Nicholson,35,2,31
Brian Chavez,3,10,31
Ethan Ibarra,13,10,43
Daniel Richards,39,3,44
Janet Rivera,23,4,44
Megan Mercer,19,4,63
Brenda Moore,18,7,21
Gregory Fisher,25,6,31
Kelly Hodge,33,3,46
Lisa Wilkinson,25,5,63
Christina King,39,6,29
Mark Graham,8,4,42
Kevin Hawkins,25,4,55
John Coleman,4,7,60
Nicholas Miller,27,2,24
Brandon Tucker,16,4,29
Mary Conway,7,2,20
Lisa Smith,35,3,18
Darren Carr,36,7,35
Brian Ellis,15,4,63
Wayne Gardner,6,2,23
Christopher Good,8,7,27
Lisa Kline,14,9,64
Jamie Thompson,31,10,32
Erin Decker,9,4,21
Amy Harris,33,10,58
Denise Mann,30,2,63
Daniel Reed,20,3,52
Janet Ford,5,9,21
Leonard Mccullough,10,2,19
Gerald Cannon,18,2,32
Shawna Harrison,21,3,29
Kevin Williams,2,9,35
Chris Russell,26,7,31
Melissa Evans,33,9,46
Christopher Rice,12,8,19
Lisa Ramirez,18,4,56
Paul Roberts,11,3,33
Amy Bentley,32,4,22
Tiffany Johnston,24,7,46
Megan Brown,30,1,61
Mitchell Gonzalez,13,10,53
John Williams,16,7,48
Michelle Sloan,26,6,19
Anthony Davis,26,10,61
Alyssa Clark,28,10,62
Trevor Davis,17,1,31
Vanessa Smith,21,7,43
Melinda Mcintyre,6,1,43
Jodi Vaughn,28,3,33
Carol Ward,37,7,52
Glen Roberts,5,2,63
Jennifer Moore,16,8,38
Jennifer Wilson,19,8,53
Daniel Guzman,16,2,31
Tamara Hogan,28,6,61
Brenda Alexander,12,1,35
Melissa Harrison,9,4,61
Scott Moore,36,9,32
Alexander Powell,8,2,23
William Weiss,37,10,23
Brandon Dougherty,7,5,62
Kevin Hicks,33,6,54
Melinda Hunt,2,5,63
Gregory Hansen,36,5,52
Christopher Bauer,40,4,65
Robert Stone,12,1,49
Thomas Gould,30,4,47
Heather Taylor,36,8,37
Crystal Diaz,5,7,19
Ashley Buchanan,10,7,48
Jake Hernandez,3,3,52
Carlos Perry,20,6,42
Amber Foster,40,6,32
Gregory Gates,1,8,45
Tim Moore,32,6,64
Edward Parker,22,9,18
Susan Hicks,35,7,65
Alan Rivers,22,6,29
Sarah Watkins,35,2,48
Anthony Powers,38,6,41
Justin Clark,27,6,44
Perry Humphrey,4,5,47
Samantha Kidd,14,1,25
Alyssa Atkinson,16,10,27
Bruce Lee,18,5,38
Lauren Carroll,28,1,43
Joseph Fischer,11,2,19
Laura Hunt,32,10,39
Anthony Hamilton,35,2,37
Madison Hall,18,7,42
Larry Jacobs,32,10,25
Randall Lopez,13,3,22
Alexander Johnson,30,5,30
Nicholas Stevens,33,7,63
Roberto Norris,23,10,54
Megan Howard,10,7,20
Todd Matthews,7,10,30
Sarah Wright,5,4,20
Stephen Mack,34,9,55
Melissa Neal,13,5,27
Eric Shepherd,21,6,22
Jessica Clark,25,1,51
Belinda Beltran,21,8,19
Theresa Powell,12,1,42
Barry Davis,37,7,39
Noah Dunn,14,10,59
Craig Roberts,32,9,25
Bryan Chan,22,2,59
Donna Reed,37,1,18
David Wright,8,9,60
Brittney Davila,36,1,61
Frank Schwartz,28,7,41
Christy Reed,1,7,49
Julie Rodriguez,20,10,58
Jennifer Nguyen,3,8,61
Janet Gonzales,18,9,45
Nicholas Williamson,25,7,21
Leslie Young,6,1,39
Debbie Snyder,37,10,53
Ryan Ramsey,22,2,22
Jeffery Fitzpatrick,13,7,65
Amanda Walker,4,2,50
Michael Barr,36,7,27
Jeffrey Rivera,4,6,32
Benjamin Jones,39,4,57
Trevor Williams,15,6,58
Crystal Clark,5,5,27
Jeanette Taylor,39,9,50
Sergio Wallace,15,3,58
Brenda Bruce,33,3,43
Deborah Wood,30,7,26
David Woodard,33,7,65
Tabitha Morris,14,7,22
Ashley Moore,13,1,59
Dorothy Williams,29,9,48
Matthew Mayer,22,8,44
Sandra Reed,7,3,33
Meghan Booker,3,2,35
Lisa Bryant,38,10,60
Theresa Mitchell,34,4,29
Michael Wilkins,27,1,61
Andrew Rojas,5,7,60
Shane Murray,39,5,31
Thomas Schroeder,20,6,38
Kyle Freeman,9,7,38
Cody Moss,37,5,59
Taylor Scott,2,10,44
Carolyn Medina,38,3,31
Amy Clark,40,2,38
Sarah Palmer,5,4,64
Amanda Smith,1,1,63
Renee Davis,14,2,31
Jennifer Fuller,35,6,34
Jeffrey Graham,4,8,48
Megan Gonzalez,6,7,39
Thomas Houston,34,4,23
Wayne Webster,4,2,61
Brian Deleon,5,2,36
Kari Porter,7,8,34
Thomas Yu,25,9,64
Derek Taylor,33,2,44
James Lloyd,31,7,35
Kelly Johnson,1,7,21
Samuel Carney,31,5,53
Jeffrey Johnson,6,10,32
Marie Jenkins,18,4,63
Sherri Stewart,31,6,40
John Cruz,39,1,26
Timothy Martinez,20,1,52
Nicholas Hale,4,4,29
Peter Lewis,35,1,56
Anna Mclaughlin,24,8,40
Timothy Decker,11,1,27
Maria Edwards,6,9,34
Patrick Johnson,32,8,21
John Carroll,15,7,20
Emily Nicholson,7,9,21
Jason Moyer,35,9,57
John Mcclain,34,4,56
Alec Allen,37,5,25
Justin James,17,4,46
Mary Kemp,11,9,47
Thomas Mason,10,4,55
Jade House,18,7,37
Lauren Brown,28,7,53
Jacob Delgado,33,10,32
Nicholas Terry,1,9,32
William Bishop,37,6,19
Michael Marquez,20,8,56
Michelle Richardson,10,3,62
Nicole Vargas,21,3,30
Brittany Bennett,35,9,65
Jennifer Manning,34,5,32
Frederick Miller,22,2,61
Hunter Washington,4,9,47
Deborah Lester,10,3,41
Paul Hahn,31,1,19
Cindy Myers,7,1,61
Kimberly Weaver,37,2,53
Elizabeth Jordan,37,1,61
Amanda Stephens,22,5,29
George Dickson,30,1,56
Melissa Reynolds,29,1,65
Miguel Sutton,2,10,65
Christian Warren,15,7,44
Robert Tucker,1,3,50
Jacob Morris,26,8,48
Brittany Goodman,18,7,54
Ronnie Ford,14,10,50
Christine Baird,3,6,51
Kathleen Arroyo,29,3,27
Erik Hebert,17,6,52
Erin Briggs,21,8,36
Michael Ingram,12,1,44
Elizabeth Tran,20,3,42
Christopher Henry,9,10,26
Dawn Johnson,36,3,20
Breanna Carter,2,2,26
Christopher Colon,36,10,36
Julia Roach,30,2,38
Sara Villa,30,5,44
Jessica Sherman,27,7,25
Mary Torres,21,2,21
Michael Pope,21,3,35
William Brown,33,9,56
Pamela Higgins,13,3,23
David Thornton,6,4,47
Megan Washington,6,8,58
Sarah Fitzgerald,19,10,40
Matthew Lucas,20,10,39
Jasmine Herman,10,3,39
Tommy Washington,8,8,52
Michael Scott,13,3,38
Robert Mahoney,4,1,32
Nicole Gardner,30,2,63
Michael Peck,38,3,39
Kevin Nash,38,1,19
Ann Robinson,25,4,18
Amanda Miller,36,3,20
Jason Ortiz,32,9,36
Michael Fox,32,2,44
Jean Oconnor,32,3,42
Timothy Higgins,18,8,41
Paige Huerta,39,10,27
Theresa Bell,18,4,52
Anthony Baxter,2,4,64
Joseph Drake,13,8,37
Adam Powers,12,1,37
Joseph Howard,19,5,45
Tommy Mcclain,20,6,30
Richard Kim,17,5,19
Wendy Johnson,35,1,59
Ronald Hamilton,38,8,30
Jamie Hernandez,30,9,43
Joshua Manning,36,4,41
Christopher Wyatt,20,1,48
Charles Sharp,7,4,65
Shelley Navarro,8,3,32
Dylan Rios,8,3,43
Tricia Lopez,35,5,65
Joseph Hansen,24,6,21
Mary Frederick,26,4,59
Thomas Stewart,8,2,26
Stephen Owens,10,1,30
Karen Richards,2,7,36
Jeffrey Arroyo,1,7,62
Lisa Chang,3,10,37
Shawn Bradley,8,4,63
Oscar Ballard,9,6,61
Reginald Irwin,33,2,54
David Copeland,6,7,36
Andrea Marks,6,6,31
Jeffrey Travis,11,2,21
Diana Waters,17,6,61
Daniel Dunn,30,9,41
Terri Morgan,29,5,38
Ashley Young,13,5,28
Pamela Gibbs,11,7,55
Cheryl Harrington,3,1,58
Robert Hall,17,6,65
Keith Morris,38,5,46
Ashley Lee,7,2,63
Derrick Gonzalez,11,9,35
Carrie Hernandez,29,7,19
Tara Johnson,36,6,58
Cassandra White,34,10,64
Joseph Myers,20,9,64
Charles Hall,13,8,34
Martin Price,18,5,39
Lisa Henson,12,1,26
Alexis Herrera,17,1,29
Brandy Collins,23,5,63
Daryl Santos,17,9,42
Vincent Wagner,10,8,27
Jose Brown,19,6,62
Donald Martinez,2,4,50
Matthew Snyder,18,5,37
Brandon Sullivan,22,7,33
Timothy Schroeder,39,1,55
Nathaniel Gonzalez,33,5,64
Erin Huber,29,10,34
Erica Adams,2,1,38
Margaret Li,15,9,22
Eric Fuller,37,4,21
Marcus Ward,37,9,45
Tracy Sandoval,19,8,38
Lindsey Bonilla,1,6,34
Robert Salinas,20,1,31
Joseph Cook,30,9,28
Samuel Jenkins,15,8,36
Michelle Reeves,15,1,47
Jacob Santiago,22,4,46
Sharon Davis,6,2,25
Holly Rich,35,10,60
Theodore Moreno,9,8,58
Harold Wheeler,23,10,40
Michael Smith,15,1,60
Barbara Bailey,16,7,28
Adam Richard,26,2,27
Madison Boyle,8,5,18
Robert Caldwell,33,8,27
Kelly Franco,10,3,61
Eileen Chavez,29,3,33
Lori Allen,31,10,40
Randall Scott,39,2,19
Kelly Harris,27,6,53
Wendy Vaughn,16,10,28
Linda Archer,36,2,37
Jeffrey Lynch,1,7,31
Deborah Lee,33,6,34
Roberta Kaufman,1,4,33
Jessica Fischer,20,7,60
Jeffrey Stevens,39,9,63
Danielle Jones,21,2,47
Kurt Gonzalez,11,1,42
Zoe Oconnor,38,10,20
Jill Carr,36,8,58
Joseph Brown,30,9,65
Joshua Miller,22,2,18
James Burke,11,4,45
Shannon Wilson,31,10,40
Anthony Hernandez,14,8,58
Jamie Moore,3,5,23
Jasmine Hill,8,9,53
Kathy Munoz,39,3,47
Raymond Little,23,1,38
Mike Stevens,7,3,22
Renee Russell,31,5,27
Heather Robinson,11,10,51
Sharon Thomas,14,5,24
Aaron Carter,20,6,22
Joseph Clark,23,10,30
Dennis Velez,15,6,21
Christopher Reynolds,4,6,58
Cynthia James,6,4,22
Julian Clark,26,7,62
Jordan Collins,22,3,65
Elizabeth Shaffer,1,6,22
Shirley Anderson,12,7,29
Willie Olson,39,7,21
Katherine Cook,22,3,38
Dana Wade,24,2,20
Deanna Stewart,36,4,22
Teresa Brown,6,10,44
Rebecca Payne,16,9,38
Brianna Ray,19,4,41
Frank Dixon,26,1,34
Jason Welch,9,2,63
David King,10,5,22
Jessica Long,12,8,53
Amy Miller,5,2,60
Erin Sullivan,6,10,43
Daniel Carr,1,5,33
Candice Nelson,12,4,22
Rachel Martin,19,3,45
Benjamin Ho,3,1,43
Brett Silva,20,10,57
Scott Richards,36,8,33
Julian Cox,32,3,51
Cheryl Pruitt,20,10,27
Derek Mayer,3,2,60
Greg Russell,14,3,47
Julie Oneal,30,5,47
Christopher Patel,38,4,59
Colleen Deleon,14,7,55
Jeffrey Berry,35,2,25
George Poole,7,3,59
Allison Nash,34,9,34
Erika Clark,1,3,54
Zachary Moody,7,4,53
Monique Copeland,21,9,47
Jeffrey Austin,12,10,47
Laura Raymond,18,2,41
Rachel Mckenzie,33,2,42
Kendra Liu,25,3,38
Alexander Davis,36,7,56
Adam Brown,13,2,43
Kara Douglas,39,6,41
Wendy Jimenez,14,4,51
Theresa Harris,6,5,64
Matthew Chen,36,10,22
Michelle Bradley,40,8,62
Brian Rodriguez,23,9,24
Leah Chang,28,6,40
Dean Murphy,6,2,33
Lisa Mcguire,3,8,62
Meredith Sharp,11,8,52
Margaret Mahoney,26,6,36
Susan Leach,8,5,18
Rachel Alvarez,2,8,56
Ashley Young,1,5,59
James Brown,23,8,37
James Lin,15,7,31
Wanda Thomas,5,4,37
Cassandra Foley,6,7,44
Jessica Vance,20,1,18
Eric King,18,1,55
Jennifer Simmons,11,9,20
Alexander Fisher,13,9,53
Brandon Munoz,27,3,61
Grant Obrien,34,2,30
Charles Hodges,37,1,27
Cody Smith,35,6,53
Anna Marsh,15,6,53
Andrew Burnett,3,4,53
Diane Tanner,37,4,37
Ethan Pratt,40,3,59
Debra Larson,37,4,53
John Avery,29,2,36
Jeffery Chambers,34,6,43
Terri Mccullough,28,3,38
Judy Ortiz,31,10,56
Francisco Wade,6,5,43
Robert Mitchell,17,9,64
Jessica Stevens,21,5,56
Molly Wood,40,5,58
Emily Shepard,20,8,54
Joshua Mcdowell,18,5,63
Roger Smith,36,4,62
Diane Adkins,8,1,53
Lindsey Crawford,24,2,39
Matthew Brady,40,9,59
Latoya Tyler,14,5,31
Patrick Baker,15,6,33
Michael Gardner,28,1,50
Tara Bender,14,7,54
William Gallegos,19,5,58
Jessica Cruz,11,10,59
David Phillips,21,7,27
Lee Bryant,21,9,23
Megan Cortez,9,10,26
Joann Miller,9,1,40
Matthew Benton,30,3,32
Amanda Stanton,2,1,59
Whitney Ali,6,6,19
Diane Johnson,17,10,42
Mitchell Brown,11,7,33
James Miller,10,7,46
Dawn Fletcher,6,8,30
Susan Church,5,8,37
Nicole Gross,10,10,53
Miranda Bennett,2,3,45
Ellen Mathews,39,6,29
Kimberly Wu,40,9,52
Thomas Lane,23,8,59
Kristin Dominguez,28,4,34
Kathryn Thomas,1,10,18
David Mcknight,14,10,40
Jason Landry,28,2,60
Mercedes Smith,25,3,24
Tammy Schroeder,31,2,25
Nicole Johnson,28,10,31
Richard Barr,11,7,56
Jason Rojas,34,7,27
Joseph Odonnell,8,1,41
Donna Malone,4,5,64
Donald White,16,9,34
Jesse Brown,4,8,35
Daniel Franklin,21,2,39
Gregory Wilson,6,5,24
Brooke Lee,7,2,60
Jonathan Turner,36,10,29
Nancy Anthony,23,2,31
Alexander Wilson,18,4,24
Bonnie Reed,36,3,34
Lindsay Carpenter,17,3,34
Samuel Young,17,1,60
Kathryn Nelson,19,8,41
Antonio Sanchez,35,3,48
Michael Jackson,28,4,29
Michelle Charles,14,7,21
Eric Williamson,35,5,47
Kelly Miller,14,4,26
Zachary Bell,14,6,54
Christine Smith,27,9,42
Wendy Le,22,1,57
Melissa Brown,40,2,32
Brian Lopez,8,9,52
Bobby Williams,30,3,33
April Wilson,27,5,38
Natasha Ingram,4,7,42
Douglas Bowman,32,4,53
Ryan Wise,34,1,55
Bryan Shah,13,3,63
Matthew Reed,8,1,43
James Nguyen,16,1,65
Melissa Snow,20,8,47
Robert Roy,32,7,53
Pamela Knight,16,8,65
Todd Chandler,9,6,49
John Smith,34,7,21
Sergio Washington,15,8,35
Jennifer Willis,39,2,29
Rachel Robinson,11,9,28
Danielle Martinez,7,9,25
Cody Parks,38,3,18
Tina Lopez,5,2,18
Melissa Colon,15,8,65
Derek Smith,27,7,63
Rebecca Bennett,7,7,60
Michael Alexander,21,1,54
Gloria Rogers,14,8,53
Patricia Anderson,4,3,23
Terri Phillips,40,1,27
Julian Newman,40,5,58
Shelby Mueller,15,2,51
Joseph Galvan,18,1,49
Jordan Baker,23,3,39
Kristina Coleman,38,1,37
Tracey Edwards,27,9,50
Brandon Taylor,37,7,28
Stephanie Jones,17,2,56
Elizabeth Guerrero,22,3,47
Janet Garcia,11,5,25
Jason Lee,22,9,33
Sarah Rose,16,4,21
Eric Miller,38,10,63
David Hanson,8,10,64
Joshua Riley,32,2,31
Matthew Sullivan,12,8,37
Jennifer Thompson,5,3,26
Troy Hayes,16,5,50
Catherine West,27,7,35
Richard Carrillo,28,9,65
Taylor Dudley,2,7,46
Laura Carter,29,1,64
Anthony Garner,10,5,29
Elizabeth Jones,39,4,18
Frances Diaz,27,10,19
Monique Powers,17,9,34
Jennifer Glover,13,5,45
Vanessa George,12,3,50
Leon Lee,2,6,57
John Moore,37,10,59
Mark Brown,8,10,30
Matthew Anderson,6,8,63
Shawn Estrada,33,7,18
Alex Gardner,4,7,31
Sandra Evans,27,7,18
Francisco Hancock,1,10,62
Nathan Chavez,13,4,62
Mary Casey,16,5,42
Paula Bryant,3,7,43
Russell Martinez,35,1,44
Luis Jones,18,1,34
Nancy Krause,20,7,32
Monique Montgomery,33,4,58
Valerie Johnson,11,3,19
Jonathan Brown,38,5,57
Jennifer Meyer,34,5,58
Kyle Collins,34,5,22
Cheryl Erickson,17,2,22
Kevin Stephenson,21,5,41
Anthony Burke,6,5,50
Melissa Rowe,23,10,44
Michelle Knight,35,3,31
William Gay,24,7,48
Austin Washington,23,8,19
Benjamin Turner,4,4,55
Carolyn Gonzalez,7,2,61
Christine Novak,22,1,21
Amy Henderson,1,6,29
Robert Franklin,33,3,19
Meredith Riley,20,3,32
Paul Knapp,19,6,35
Lacey Cervantes,30,7,34
Eduardo Gross,13,7,33
Kevin Patterson,29,1,53
John George,6,7,36
Steven Edwards,18,1,33
Erin Carrillo,33,5,27
Holly Harrison,13,7,61
Johnny Hicks,2,5,33
Holly Marshall,23,8,21
Rebecca Ayala,25,7,41
Jacqueline Thompson,9,5,56
Brandy Bates,2,8,32
Christina Wood,38,1,65
Michelle Lopez,12,1,60
Charles Sandoval,20,10,26
Matthew Keith,6,8,54
Jessica Rodriguez,13,4,62
Mark Garcia,35,10,39
Jack Oneal,38,4,18
Daniel Ramirez,17,10,24
Colton Williams,38,3,44
Robin Cook,9,8,65
Katelyn Ortega,22,3,64
Leonard King,23,9,62
Nicholas Cunningham,29,4,52
Tammy Jenkins,7,7,28
Marcus Richardson,8,2,35
Chelsea Beard,13,4,30
Maria Brown,6,5,23
Jessica Duran,5,6,24
Mark Collins,25,7,34
Aaron Rodgers,33,4,62
Stacey Gonzalez,9,1,24
Sierra Cunningham,26,4,22
Dustin King,1,8,64
Kimberly Key,15,2,23
Luke Green,29,4,55
Jessica King,18,7,62
Richard Rodriguez,40,10,63
Jane Santos,7,2,61
Jason Davis,28,9,44
Anita Daniels,27,1,54
George Phillips,4,1,48
Lisa Stewart,7,5,42
Audrey Christensen,27,9,26
Sandra Butler,7,5,35
Rebecca James,40,8,49
Stephen Brandt,34,10,37
Erin Dominguez,28,2,36
Jessica Durham,24,3,26
Stacie Gomez,21,5,65
Gary Snow,28,9,48
Michael Chan,32,2,64
Ashley Clark,2,9,58
Cynthia Frye,38,7,41
Jose Baker,28,2,36
Steven Hart,32,5,18
Nicole Ford,8,5,28
Zachary Parks,37,6,36
Joshua Huffman,14,5,56
James Cowan,9,6,46
Derrick Ferguson,18,4,45
Michael Cook,23,2,44
Bradley Parker,5,5,52
William Flynn,35,6,32
Scott Zamora,10,10,18
Charles Nelson,30,6,63
Robert Robbins,23,4,52
Crystal Fletcher,7,2,43
Joel Reyes,10,10,19
Paula Williams,39,8,33
Brandon Smith,30,9,33
Kristina Mann,11,9,52
Cathy Hoffman,1,5,51
Donald Mcbride,33,8,25
Amanda Gaines,15,2,25
John Lee,20,3,38
Amber Ramos,14,3,39
Nathan Hudson,15,1,32
Steven Sellers,17,1,22
Brian Lewis,2,8,64
Justin Taylor,11,2,25
Stephanie Mcdonald,32,6,29
Troy Miller,26,8,29
Larry Sandoval,15,10,59
Cesar Figueroa,14,4,43
Dylan Jones,39,4,20
Richard Vargas,21,4,35
Ralph Robertson,29,10,58
Amy Rosario,6,2,65
Nicholas Harris,17,1,44
Samuel Reed,2,3,38
Colleen Chaney,3,4,64
Tracey Hubbard,20,8,65
Keith Taylor,6,6,18
Robert Osborne,34,6,27
Alexander Hill,17,3,57
Anthony Owen,8,1,21
Rachel Gonzalez,20,5,31
Karen Wallace,37,10,27
Patrick Harrell,36,4,21
James Miller,21,7,48
Scott Harrell,5,7,49
Miguel Gomez,27,5,38
Jeffrey Bennett,36,5,64
Jonathan Johnson,39,5,56
Colleen Jackson,8,1,36
Timothy Camacho,29,3,54
Greg Daniels,35,9,58
Scott Johnson,2,10,61
Debbie Robinson,1,4,61
Brittany Jordan,22,1,37
Julie James,30,7,36
Ryan Khan,9,8,30
Adriana Klein,18,9,50
Pamela Hill,30,7,20
Brenda Richmond,31,10,33
John Ramsey,16,8,58
Angela Ward,29,9,40
Corey Martin,23,5,62
John Gomez,20,1,42
Kyle Sweeney,18,7,19
Colleen Thompson,24,7,62
Michael Evans,14,10,20
Jason Powell,6,3,29
Matthew Hammond,22,1,37
Sonia Smith,11,4,22
Sarah Berger,15,4,52
Tabitha Trevino,40,4,55
Karen Nelson,23,5,29
Melanie Rodriguez,10,6,40
Barbara Parker,33,4,65
David Cuevas,39,5,36
Anthony Rodriguez,37,4,48
Christina Mitchell,20,7,63
Kyle Mills,26,6,63
Timothy Johnson,27,3,19
Diane Kim,2,10,22
Samantha Lopez,40,8,24
Yvette Simpson,10,9,61
Larry Ritter,23,8,40
Kaitlyn Landry,24,7,52
Steven Gordon,6,7,22
Michelle Mcneil,2,8,58
Eric Davis,33,5,27
Alexandra Gutierrez,17,1,20
Michelle Mullins,39,7,48
Samuel Rodriguez,20,5,60
Jason Norman,7,1,54
Charles Young,28,1,23
Derek Hunt,3,10,25
Jorge Newton,18,10,54
Janet Jackson,15,4,52
John Hall,4,5,47
Tonya Porter,6,6,35
Nicole Jones,2,8,50
Jessica Jones,18,7,36
Jacob Hamilton,32,3,44
George Cooley,31,7,62
Jesus Fuller,15,5,63
Robert Huang,31,3,34
Robert Harris,13,6,25
Keith Martinez,35,2,59
Nicole Kennedy,27,2,23
Benjamin Rodriguez,27,10,57
Stephanie George,20,6,52
Patricia Chase,2,10,43
John Harrell,40,8,25
Karen Walls,7,8,48
Nicholas Phillips,34,6,54
Jorge Lopez,17,8,25
David Villarreal,33,1,51
Kurt Jackson,30,7,64
Jason Robinson,25,8,25
Shawn Hodge,2,6,28
Jason Hale,12,2,28
Kimberly Campbell,2,9,56
Kevin Good,19,5,55
James Brown,7,1,65
Julie Ruiz,19,7,57
Dennis Bradshaw,26,9,31
Thomas Torres,18,7,63
Chelsea Wilson,26,3,45
Emma Warren,6,4,34
Arthur Boyer,16,4,59
Anthony Allen,20,7,40
Zachary Griffin,21,9,23
Steven Walker,10,9,48
Kevin Williams,12,5,64
Wesley Byrd,32,10,36
Adrian Martin,38,10,59
Amy Lowe,39,7,37
Crystal Sloan,25,4,64
Denise Holt,20,9,38
Edgar Figueroa,32,4,48
Brianna Carlson,19,7,56
Jennifer Oliver,38,3,65
Abigail Pierce,10,3,31
Rachel Woods,38,4,62
Joseph Francis,11,2,35
Leslie Thomas,39,7,41
Joseph Woods,24,1,26
Michael Rodriguez,11,1,49
Nathan Sheppard,22,6,40
Karen Brown,15,4,33
Christopher Guzman,16,2,22
Jennifer Meadows,28,4,25
Evelyn Hall,17,4,53
Travis Pope,30,7,49
Christine Barker,22,3,60
George Williams,11,6,42
Carl Carrillo,8,9,26
Brenda Nelson,7,1,34
Diana Henson,38,3,40
Gabriel Adkins,2,5,21
Alexander Palmer,34,10,19
Stephanie James,39,6,64
Kellie Gonzalez,26,2,65
Tiffany Williams,37,3,44
Monica Walters,19,3,56
Alec Rogers,36,10,20
Amy Garcia,7,7,23
Bryan Williams,31,6,64
Jennifer Lin,9,1,28
Kyle Hudson,38,10,24
Brandon Lee,1,10,21
Douglas Simmons,9,4,55
Danielle Ortega,19,6,62
George Rodriguez,32,7,51
David Thompson,24,9,47
Brittany Villa,14,7,30
Amy Marshall,1,2,36
David Wright,24,5,55
Dustin Bell,5,2,24
Matthew Singh,23,1,20
Kimberly Perez,5,4,18
