Name,Rank,CompanyNumber,Age
Connie Mccarthy,35,2,61
Megan Robinson,28,2,21
Zachary Allison,13,10,33
Kari Webb,40,3,49
Heather Brown,11,5,29
Richard Frank,7,5,55
Eric Love,32,3,23
Emily Trujillo,4,3,60
Steven Myers,19,2,43
Tammy King,1,6,38
Adam Flowers,23,9,65
Debra Rice,28,9,50
Kimberly Lewis,37,6,55
Brian Thomas,32,5,51
Bradley Baker,1,7,28
Bradley Cross,35,10,18
Stephanie Harrison,9,10,19
Peter Newman,18,4,19
Kevin Sexton,23,5,46
Thomas Rodgers,34,10,38
Laurie Vazquez,17,6,30
Mike Robertson,25,1,43
Kevin Patel,28,1,43
Courtney Swanson,6,7,43
Robert Austin,4,9,25
Kaitlin Frederick,28,2,28
Kimberly Gordon,36,3,28
Ian White,7,7,54
Brooke Smith,37,4,45
Jacob Zamora,19,7,47
Benjamin Small,31,3,37
Carl Simmons,27,7,45
Nicole Jones,8,1,57
Michael Perez,5,10,19
Laura Macdonald,29,2,35
Brandon Cox,15,1,21
Robert Miller,22,8,51
Jennifer Nunez,35,9,51
Scott Carpenter,35,2,18
Karen Mcintosh,32,6,34
Alan Lam,22,3,53
Matthew Hill,33,6,29
Monique Moore,19,6,26
Ronald Bray,9,5,54
David Fox,15,1,41
Barbara Martin,3,3,29
Aaron Nielsen,15,6,60
Andrew Martin,3,1,30
James Ross,9,7,42
Miguel Marks,6,7,34
Luke Hernandez,5,6,39
Craig Williams,6,2,52
Paula Silva,12,4,52
Mark Perez,3,3,48
Theresa Klein,2,6,35
Jacob Gomez,6,10,41
Thomas Carlson,22,1,60
Erin Hernandez,40,8,61
Jacqueline Santos,31,7,48
Sarah Hill,40,2,44
Bruce Davis,37,7,53
Jessica Carson,18,2,46
Gina Scott,16,7,34
Andrea Brewer,23,9,30
Bruce Boyd,33,8,41
Kevin Carson,15,1,41
Brett Patterson,31,10,38
Jennifer Parker,10,10,54
Jacob Lewis,32,8,44
Michael Mcgrath,26,1,61
Jamie Jones,38,8,59
Timothy Bates,15,1,24
Brittany Lee,27,8,20
Sara Baxter,29,9,29
Johnathan Howell,36,10,55
Beverly Wilson,35,8,28
Joseph King,14,2,40
Grant Smith,14,7,46
Michael White,27,4,52
Joshua Austin,6,10,33
William Kelley,2,5,47
Monica Jensen,34,5,63
Diane Anderson,1,10,34
Sabrina Adams,30,1,43
Gary Benson,27,1,27
Lindsey Barker,19,3,21
Megan Warner,20,3,34
Natasha Snyder,18,9,40
Brittany Herrera,36,4,38
Shane Jones,17,8,47
Erica Rogers,27,9,60
Jessica Adams,30,9,26
Kimberly Glenn,24,5,34
Chelsea Oneill,7,5,61
Kimberly Harrison,39,1,57
Anthony Pierce,27,1,31
Joshua Russell,39,5,24
Jose Castillo,34,9,47
Thomas Mcdowell,2,8,63
James Ellis,30,8,65
James Diaz,11,4,63
Jonathan Cox,8,7,30
Tiffany Perez,11,10,25
Mark Peters,39,5,43
Victor Barber,4,9,57
Pamela Fitzgerald,12,7,47
Theodore Christensen,2,2,52
Carrie Green,32,9,33
Jaime Espinoza,8,6,46
Jennifer Savage,18,3,54
John Walker,9,9,45
Tonya Johnson,5,9,50
Lisa Hamilton,1,6,65
William Johnson,9,1,41
Gina Smith,1,10,35
Mary Rodriguez,1,2,28
James Morton,29,8,37
Tim Walter,22,7,23
Lisa Shea,8,5,27
Madison Wagner,20,3,31
Timothy Mendez,4,1,53
Catherine Burton,15,4,34
Mario Hernandez,30,10,25
Hannah Campbell,17,10,62
Geoffrey Martinez,21,9,56
Steven Washington,15,4,56
William Collins,22,10,20
Madeline Serrano,27,4,60
Emily Walter,40,5,64
James Huff,17,7,24
Thomas Spencer,30,7,33
Tammy Schwartz,1,2,26
Tyler Silva,5,7,27
Heather Stevens,19,2,51
Whitney Martinez,35,6,42
Danielle Silva,8,2,40
Jordan Gardner,2,6,35
Wayne Orozco,23,6,37
Isaac Henry,22,8,45
Krista Jimenez,30,9,51
Austin Adams,19,6,31
Jaime Meyer,33,8,54
Daniel Carrillo,17,8,57
Jason Ball,15,6,55
Theresa Schaefer,21,5,62
Robert Nelson,9,3,36
Victoria Jordan,3,4,50
John Moreno,6,10,63
William Park,2,3,60
William Walker,8,3,39
Joanne Morales,23,1,51
Carmen Shepherd,10,2,29
Lindsey Porter,23,10,22
Michael Gibson,38,2,48
Kelli Russell,14,6,64
Christina Jackson,18,10,58
Melissa Christensen,28,3,19
Melanie Shelton,5,7,43
Joshua Manning,24,10,40
Gregory Mendoza,14,9,57
Suzanne Vargas,16,1,50
Brandi Yang,30,5,31
Michelle Garcia,15,8,59
Tina Rivers,15,4,32
Nicholas Fry,32,1,23
Keith Jones,23,4,19
Mark Brown,40,6,20
Scott Hayden,23,8,30
Philip Fowler,26,9,58
Jennifer White,13,3,23
Rebecca Brewer,40,8,56
Kenneth Craig,4,4,44
John Howell,1,6,63
Samuel Hunt,37,4,30
Kathryn Smith,1,1,53
Andrew Hayes,2,8,62
Christian Howell,10,4,50
Jay Greer,11,6,38
Anthony Rodriguez,31,8,36
Elizabeth Rogers,22,1,55
Robert Cunningham,27,8,33
Robert Riley,24,3,49
Jeffrey Colon,28,5,25
Gwendolyn Lynch,14,5,25
Robert Lee,13,10,36
Christopher Johnson,10,10,26
Veronica Dixon,37,7,35
Damon Bell,29,3,39
Paul Solis,30,3,39
Heather Bentley,38,7,65
Belinda Blevins,3,9,56
Thomas Hodge,1,4,18
Jessica Reyes,7,8,55
Amy Meyer,32,3,48
Amy Boyer,25,7,25
Michael Bentley,9,4,60
Alexandra Gentry,36,3,59
Robert Robertson,26,8,54
Amy Holmes,34,6,36
James Nguyen,23,7,46
Seth Smith,29,2,54
Richard Petersen,28,2,24
Ashley English,6,7,22
Margaret Peters,17,3,41
Ronald Lopez,31,9,53
Donald Phillips,16,6,35
Robert Jacobs,35,3,44
Shannon Peterson,28,1,21
Thomas Moody,27,2,45
Kayla Nichols,38,10,64
Christian Ayala,7,10,39
Ashlee Vasquez,21,4,49
Jacqueline Miller,36,8,56
Rachel Smith,11,3,46
Brooke Huber,8,10,32
Melissa Johnson,31,9,48
Danny Sandoval,14,6,47
Levi Schneider,2,6,63
Bryan Hoffman,27,2,29
Robert Dennis,11,2,53
David Bauer,19,8,28
Debbie Jones,26,4,29
Phillip Dean,11,4,56
Jimmy Richards,11,8,24
Jamie Williams,19,3,46
Kenneth Cummings,38,2,39
Ellen Moore,12,10,29
Jessica Arroyo,27,8,36
Christopher Ortiz,13,6,31
Cathy Brown,9,3,18
Debra Garrett,30,8,60
Emily Reynolds,12,10,50
Dawn Sherman,37,10,47
Aaron Weaver,35,8,43
James Mcdonald,3,1,52
James Lang,1,3,39
Peter Durham,1,3,48
Vernon Diaz,21,1,54
Emily Johnson,19,7,39
Theresa Davis,27,1,49
Robert Bailey,11,9,49
Alyssa Harvey,32,3,46
Sharon Perez,12,7,61
Amanda Hill,31,3,31
Courtney Gomez,36,1,19
Billy Peterson,22,8,56
Charles Nguyen,1,5,55
Donald Hill,18,8,33
Allison Williams,2,8,51
Monica Martinez,37,3,37
Edward Dorsey,31,3,55
Jesse Murray,19,4,32
Gloria Wade,17,2,52
William Payne,28,9,37
Donald Lloyd,18,1,25
Chelsea Nelson,38,4,58
Michael Wilkinson,17,2,39
Emily Carlson,10,6,58
Teresa Miller,24,10,54
Monica Hensley,22,3,32
Susan Cabrera,10,9,34
Crystal Ho,19,7,63
Stephanie Jones,7,6,51
Cassandra Perez,22,6,32
Christine Walter,38,9,33
Elizabeth Williams,25,8,55
Preston Alexander,24,1,30
Mary Hudson,17,1,48
Joseph Butler,21,1,38
Chelsea Cole,31,1,20
Nicole Pena,7,1,52
Joseph Warren,3,9,21
Megan Anderson,9,4,47
Timothy Taylor,31,10,41
George Dixon,1,1,54
Gary Owen,4,2,34
Joshua Bowman,10,10,65
Andre Griffin,18,7,46
Trevor Villanueva,4,1,55
Cory Moore,21,7,64
Jessica Adams,28,8,18
Christopher Bowman,19,7,43
William Sanchez,3,10,63
Jessica Patterson,8,1,38
Angelica Oconnell,2,8,49
Peter Williamson,32,3,31
Thomas Lawrence,10,7,36
Courtney George,16,4,25
Amanda Brennan,38,2,40
Jennifer Bennett,38,3,33
Omar Thompson,6,6,58
Donald Mendez,18,10,27
Dorothy Hill,19,3,52
Debra Green,2,7,33
Melissa Fry,28,8,46
Darlene Ruiz,3,3,64
Brady Miller,29,6,62
Anthony Bowers,13,7,52
Christian Williams,38,3,40
Ashley Galvan,6,9,53
Megan Larsen,15,10,19
Michael Brown,38,10,53
Meagan Jimenez,40,6,61
Danielle Lopez,34,9,54
Margaret Schmitt,19,3,45
Edward Perez,17,6,61
David Hayes,10,3,56
Jessica Rose,29,1,32
Deanna Butler,35,4,59
Hannah Johnson,4,4,63
Jennifer Walter,30,7,22
Raymond Lindsey,13,4,32
Laura Thompson,22,6,50
Diana Richards,33,3,37
Tracy Zhang,6,4,28
David James,18,7,27
Lisa Martinez,21,7,21
Marissa Clark,22,8,27
Darius Ortiz,18,4,56
Teresa Jenkins,21,2,25
Timothy Acosta,11,7,64
Tim Rowe,26,3,30
Keith Garcia,4,7,50
Billy Everett,19,3,24
Katherine Williams,17,3,36
Shannon West,13,1,58
Marcia Adams,21,7,40
Jennifer Williams,28,2,20
David Warner,21,2,52
Deborah Liu,17,6,52
William Maldonado,19,9,52
Lisa Robbins,7,3,60
Benjamin Martinez,1,4,27
Christopher Miller,35,4,48
Mckenzie Gibson,10,3,42
Stephen Stewart,29,6,62
Kristie Osborne,9,10,54
Roy Ross,11,4,24
Monique Ballard,7,4,24
Elizabeth Mcintosh,2,3,59
Zachary Wood,3,6,56
Angelica Hardy,13,7,20
Paige Smith,11,4,63
Molly Smith,36,1,52
Jeffrey Jensen,33,2,30
Joseph King,34,4,54
Kelly Martinez,15,9,61
Stephanie Leon,23,4,41
Joshua Freeman,27,7,32
David Newton,29,1,32
Anthony Marshall,30,1,43
Pamela Mendez,5,6,31
Peter Allen,35,7,32
Michael Mueller,14,1,31
Lindsey Weiss,25,6,51
Leslie Taylor,15,8,32
James Schmidt,39,9,43
James Mendoza,37,9,53
Christian Reynolds,29,1,28
Maria Hunter,37,10,46
Elizabeth Alexander,13,5,32
Courtney Soto,16,2,28
Philip Moore,25,7,19
Ashley Morrison,19,4,61
Richard King,37,1,42
Gregory Stuart,2,8,24
Jacob Morris,29,4,48
Henry Garcia,36,3,18
Michael Martin,30,9,64
Melissa Taylor,38,3,64
Shaun Tran,30,8,46
Brandon Wright,30,2,21
Sharon Ortiz,18,8,37
Stephen Davila,40,4,38
Jason Norton,33,4,40
Lauren Martin,15,2,49
Elaine Gregory,5,10,21
Peter Galvan,14,5,65
Nicole King,7,8,27
Kevin Young,14,1,55
Jason Lewis,13,2,41
Jessica Banks,27,4,64
Donald Tran,22,10,61
Dustin Mccarthy,40,1,48
Tiffany Blackburn,30,6,20
Robert Cruz,29,2,32
David Rios,31,6,34
Justin Gallagher,13,6,21
Theresa Hernandez,9,9,33
Timothy Morgan,29,3,25
Grace Miller,32,1,22
David Gregory,24,7,18
Kevin Bell,27,3,48
Wendy Mendoza,17,5,31
Jason Bright,7,2,51
Angelica Mitchell,20,4,51
John Johnson,14,7,42
Philip Rodriguez,1,3,59
Daniel Nelson,17,10,38
Steven Hull,25,5,41
Curtis Hutchinson,31,6,30
Stephanie Castro,4,1,29
Valerie Smith,14,2,36
Kelly Henderson,11,6,26
Charles Obrien,8,10,37
Hannah Garcia,35,8,28
Peggy Myers,37,1,35
Michael Diaz,21,8,26
Jessica Reed,30,4,51
Hunter Lang,20,3,29
Jennifer Turner,2,1,64
Brandon Williams,25,4,38
Tanya Clark,31,4,19
Frederick Stone,20,3,41
Jessica King,34,1,41
Edward Moore,23,4,37
Karen Park,37,2,47
Luis Spencer,22,3,65
Brian Bell,26,7,51
Kent Cain,12,3,43
Courtney Ramirez,5,6,53
Debra Snyder,15,1,58
Joanna Yoder,17,2,52
Michelle Taylor,24,7,22
Reginald Butler,12,10,61
Eric Avery,3,5,34
Ashley Anthony,35,9,32
Nathaniel Lane,17,10,19
Meghan Parker,35,6,36
Kimberly Ramos,40,6,40
Amanda Barron,18,9,55
Stephen Keller,23,2,38
Michael Torres,13,8,48
Justin Johnson,15,10,49
Christopher Schultz,3,1,52
Andrew Powell,37,6,28
Curtis Washington,40,2,34
Ryan Scott,9,5,24
Edwin Greer,10,3,49
Alexandra Morse,39,1,22
Scott Chambers,5,3,45
Jacob Brown,27,3,38
Andrew Jones,24,5,22
Ashley Watts,28,6,28
Michael Sims,5,2,56
Deborah Cruz,37,5,41
Wayne Harrell,13,4,45
David Harris,32,4,47
Amy Smith,25,10,53
Gabriel Wade,33,4,37
Dorothy Hall,22,1,53
Regina Glass,13,4,54
Daniel Thornton,40,6,45
Jose Griffin,36,5,39
Robert King,21,1,42
Julie Martin,14,9,61
Amy Lang,15,9,23
Paul Mitchell,21,5,43
Brian Duncan,30,6,43
Charlotte Copeland,21,5,48
Brent Cowan,27,3,52
Heidi Armstrong,9,1,28
Denise Stephens,32,3,45
Stephen Bright,18,10,22
Jeffrey Taylor,35,6,53
Cheryl Ramirez,36,3,25
Nicholas Johnson,35,10,22
Joseph Costa,31,5,23
Tommy Foley,4,9,35
Lacey Diaz,19,10,46
Linda Ramos,17,3,45
Matthew Wheeler,37,9,30
Matthew Mills,30,5,60
Betty Evans,21,8,19
Caitlyn Chase,37,8,20
Scott Rodriguez,35,9,61
Jeremy Taylor,11,9,19
Jason Novak,2,3,54
Justin Day,3,8,44
Jessica Baldwin,6,8,55
Scott Martinez,17,2,25
Julie Alexander,8,10,40
Alexandria Hicks,28,8,19
Brian Reed,12,7,52
Dawn Reynolds,22,9,29
Kevin Guerrero,6,10,47
Jenna Jones,18,4,20
Michael Branch,19,9,44
Richard Schneider,7,8,49
Lance Howell,31,1,47
Richard Foster,34,3,30
Sarah James,15,3,65
Casey Thomas,31,2,52
Elizabeth Doyle,16,3,58
Danny Cannon,14,3,31
Erik Cohen,4,9,20
Matthew Stanley,29,1,55
Anthony Pena,36,8,60
Michael Strickland,1,2,23
Barry Jones,35,9,65
Johnny Smith,33,4,54
Nicole King,27,7,61
Angie Thompson,21,7,42
Andrew Wagner,23,7,29
Maria Kirby,10,3,61
Monica Garcia,33,6,47
Cindy Dillon,28,6,26
Rachel Pruitt,38,5,21
Tyler Young,2,9,48
Cindy Francis,37,8,30
Michael Fisher,7,8,43
Desiree Moore,29,10,56
Dean Hicks,9,6,35
David Johnson,33,3,45
Leah Dominguez,9,1,62
Todd Woodard,26,2,61
Cody Sanchez,32,7,53
David Garrett,17,6,38
Andrea Myers,2,7,55
Janet Garcia,36,10,29
Desiree Santana,28,1,41
Jessica Perez,24,4,18
Megan Little,20,1,53
Brian Turner,36,2,24
Jose Sawyer,6,6,43
Rachel Jones,9,7,27
Scott Rose,18,7,37
Kyle Jackson,39,7,38
Jonathan Brown,28,6,20
Anthony Mathews,24,4,39
Christina Grant,24,6,63
David Perez,12,9,33
Ricky Hatfield,26,10,40
Melanie Griffin,39,8,56
Travis Walker,8,3,29
Thomas Butler,4,5,48
Jason Mcguire,32,8,63
Suzanne Morgan,9,3,44
Kim Wilson,24,6,32
Pam Conley,30,9,48
John Frazier,39,7,52
Jennifer Parker,14,7,24
Hector Green,16,4,55
Anthony Little,9,1,59
Michelle Hall,39,2,29
Christian Brown,20,9,28
Billy James,33,5,52
Spencer Ramirez,25,9,47
Joshua Davis,7,2,43
Juan Hutchinson,16,9,60
Amanda Ruiz,12,8,64
Michael Cole,23,9,29
Dennis Campos,38,8,38
John Coffey,14,8,34
Jeremy Sweeney,36,2,20
Clayton Cooper,40,6,30
John Rodriguez,35,2,23
Alice Cervantes,12,3,40
Kenneth Bartlett,16,3,37
Shane Cox,30,8,31
Mary Ramirez,20,1,39
Gerald Reed,5,4,19
Lauren Davis,31,9,44
Brett Brooks,34,10,53
Susan Ray,23,5,20
Nancy Barnes,10,9,20
Paul Martin,2,10,48
Gary Kerr,19,1,54
Charles James,38,6,44
Jeffrey Robinson,35,6,51
Douglas Martin,21,2,58
Kathryn Sanchez,15,7,30
Andrew Berry,30,3,49
David Lee,3,4,57
Chelsea Wade,8,8,29
Melissa Cooper,21,2,25
Alyssa Jimenez,16,2,55
Debra Khan,6,6,37
Robert Rodriguez,38,10,33
Kelly Santos,40,10,20
Lisa Mills,5,4,26
Emily Mcintosh,39,5,39
Brian Marsh,39,9,62
Haley Romero,30,8,52
Gina Hudson,3,5,51
Sheri Leblanc,26,9,57
Jenny Martinez,40,7,23
Julie Hood,14,2,45
David Martin,25,5,43
Blake Henderson,17,7,31
Amy Thomas,29,8,59
Erica King,17,6,19
Kathy Garrett,15,5,42
Danny Eaton,33,3,56
Ashley Wiley,33,8,59
Kim Martinez,18,6,62
Derek Fernandez,11,2,36
Daniel Rush,2,7,65
Ronald Delacruz,30,9,20
Jacqueline Rodriguez,32,2,29
Valerie Meyers,16,10,33
Dennis Thompson,34,2,59
Morgan Mcknight,6,1,26
Edward Coleman,17,5,19
Daniel Bowers,25,2,20
Joseph Boyd,30,3,60
Janice Grant,1,6,58
David Morris,18,8,18
Susan Miles,31,5,54
Laura Turner,16,10,31
Steven Flowers,33,3,45
Michael Nelson,12,4,32
Alexis Flores,10,2,51
Julie Moore,29,1,46
Katie Lawson,18,4,47
Amanda Clark,22,10,53
Robert Nelson,17,2,27
Melvin Torres,9,8,54
Christine Beasley,33,3,24
Donna Olson,28,1,53
Bryan Green,18,2,55
Kendra Gross,13,6,56
Robert Johnson,30,7,52
Peter Simpson,2,9,48
Garrett Munoz,12,5,46
Savannah Taylor,7,3,47
Rhonda Melton,33,5,27
Michael Reyes,22,6,54
Jerry Williams,11,2,29
Chelsea Allen,11,6,58
Leslie Flores,23,9,48
Michael Mcfarland,3,6,59
Rodney Bruce,23,9,60
Jennifer Bender,11,3,60
Megan Johnson,24,9,31
George Collins,38,10,38
Joshua Giles,7,1,33
James Smith,10,9,23
Jason Howard,30,3,48
Lisa Forbes,4,10,22
Christina Hudson,35,6,63
Lauren Vincent,35,2,37
Austin Caldwell,38,10,28
Sara Hanna,2,4,56
Amy Carrillo,2,2,26
Hunter Steele,33,10,37
Michael King,13,1,61
Heather Ellis,26,10,58
Deborah Gonzalez,39,4,64
Erik Henry,31,4,37
Alyssa Galvan,22,7,54
Alexandra Williams,11,5,36
Craig Miller,31,5,49
Amy Johnson,7,6,45
Gina Taylor,28,8,30
Melissa Thompson,2,10,30
Jason Robinson,30,2,47
Erica Miller,16,4,52
Antonio Sosa,33,10,53
Christopher Hampton,22,6,29
Daniel Fields,3,2,38
Jon Smith,5,6,25
Kelly Mccarthy,11,10,52
Mark Wright,16,6,39
Brittany Baker,39,10,47
Nicholas Winters,13,10,28
Leslie Harrell,34,5,21
John Mcknight,29,7,62
Katie Davis,39,1,28
Keith Lewis,1,10,50
Teresa Robinson,35,7,20
Debra Glover,36,2,45
Janet Wilson,13,5,27
David Mullen,7,5,37
Thomas Dougherty,15,5,45
Bethany Jackson,19,1,58
Sherry Weber,14,3,44
Shawn Baldwin,26,8,41
Thomas Ballard,22,9,61
Dustin Young,11,3,37
Ebony Walker,40,2,42
Leslie Lopez,18,3,35
Debra Reyes,39,5,27
Tina Garcia,16,2,20
Antonio Sullivan,39,7,18
Kayla Bailey,30,2,53
Brittney Barnes,28,5,50
Alan Rhodes,33,10,25
Renee Patterson,23,8,34
Melinda Taylor,6,2,42
Jeffrey Gibbs,17,4,44
Donna Oneal,23,7,59
Deborah Chen,17,1,57
Lauren Pollard,22,8,38
Kayla Pena,22,4,18
Benjamin Mendoza,13,7,62
Brittney Martinez,8,9,47
Charles Rojas,10,5,41
Patricia Conway,6,9,49
Jennifer Higgins,14,6,46
Mariah Estes,3,2,32
Benjamin Payne,3,5,36
Rachel Griffin,26,1,24
Christian Stewart,17,10,41
Stacey Nunez,15,1,57
Phillip Martinez,3,3,42
Jason Griffith,34,6,37
Taylor Christian,6,3,27
Jennifer Mitchell,35,9,61
Mark Hodge,1,3,37
Michaela Rodriguez,12,1,52
Madeline Garcia,31,3,23
John King,4,4,32
Kenneth Ellis,37,1,37
Bonnie Allen,32,6,26
Tonya Blackburn,3,8,61
Margaret Bradley,40,5,33
Martha Fernandez,36,7,29
Michael White,39,8,60
Kristin Kelly,11,8,57
Erica Howard,26,2,20
James Gonzalez,28,6,35
Michael Woods,25,4,27
Jason Miller,39,1,47
April Marshall,29,10,51
Ashley Jones,25,7,40
Adam Warren,22,5,58
Holly Hayes,2,4,60
Ashley Booth,5,3,36
Jeffrey Jefferson,14,9,47
Mitchell Tanner,1,7,55
Carrie Stein,32,6,38
Brenda Alexander,37,2,59
Brian Mathis,28,10,24
Joseph Horne,34,5,59
Ronald Garza,30,2,51
Emily Kelly,23,9,56
Suzanne Willis,32,1,50
Pamela Martinez,5,2,30
Gabriel Moore,9,10,27
Julie Burns,31,8,26
Joyce Walter,36,5,32
Alyssa Fernandez,35,5,57
Regina Brown,8,7,54
Timothy Williams,39,10,51
Roy Zimmerman,39,10,56
Joyce Powers,30,10,34
Steven Garrett,5,7,23
Manuel Warren,30,10,28
Laura Schneider,25,9,39
John Adams,11,9,22
Tyler Simmons,33,8,19
Andrea Campbell,30,2,45
Brian Rodriguez,13,6,34
William Hawkins,5,5,37
Shane Vance,9,8,63
Jessica Garrett,10,3,53
Mariah Weber,36,10,55
Michael Maynard,36,10,39
Christopher Garrett,6,3,44
Shelby Wagner,3,2,64
Kenneth Woodard,24,1,33
Clayton Reese,34,6,56
Christopher Sims,39,1,44
Judy Cruz,23,2,51
Sarah Griffith,35,9,42
Sean Miller,25,9,52
Ryan Carney,37,8,54
Melanie Weaver,34,8,42
James Rodriguez,8,4,34
Howard Moore,6,10,40
Holly Klein,4,6,35
Shannon Ross,33,6,48
Maria Garcia,1,1,48
Candice Rodriguez,14,7,52
Brooke Short,33,2,19
Anthony Bradley,4,5,42
Amy Johnson,39,4,36
Christina Woodard,13,9,38
Jason Chase,12,5,22
Samuel Lopez,13,9,55
Lisa Stewart,30,3,61
Shane Olson,23,4,44
Travis Murray,6,4,44
Jessica Mills,4,6,61
James Phelps,34,2,31
Melissa Smith,37,3,41
Tiffany Perez,7,3,52
Jacob Phillips,23,3,49
Robert Simon,10,1,27
Melissa Miller,2,1,53
Richard Ferguson,18,9,37
Emma Robinson,9,6,23
Joshua Nelson,4,3,42
Steven Carey,16,4,19
Valerie White,14,5,50
Timothy Miller,11,4,48
William King,11,10,33
Patricia Walker,26,5,20
Jessica Smith,14,2,19
Elizabeth Rodriguez,27,7,47
Thomas Irwin,18,8,28
Joseph Preston,34,9,28
Savannah Harris,33,4,35
Sheri Fields,32,9,19
Willie Knight,18,1,48
Joseph Watson,8,9,46
Christina Soto,23,3,51
Heidi Williams,34,4,62
Teresa Fuller,23,10,63
Leslie Pacheco,12,6,56
Teresa Johnson,8,1,34
Karen Lee,32,1,19
Lisa Ellis,30,2,40
Linda Gordon,11,3,60
Gary Clark,40,4,42
Joseph Williams,40,4,45
Anthony Smith,5,7,29
Aaron Long,14,4,32
Sarah Morgan,8,9,48
Krista Thompson,20,1,26
Phillip Williams,1,8,50
Nicholas Pacheco,35,5,55
Jeremiah Mckenzie,27,6,33
Richard Jones,40,4,31
Jason Hunt,37,2,43
Jennifer Obrien,16,1,20
Heather Gross,24,9,42
Laura Hall,14,5,52
Mindy Martinez,9,1,60
Walter Nelson,36,3,22
Elizabeth Skinner,4,7,18
Ryan Wilson,5,5,42
Michael Brooks,4,6,22
Kathy Smith,22,9,23
Katie Peters,32,3,39
Rita Sherman,18,8,35
Alexander Thomas,23,4,29
Kristin Lambert,13,4,55
Justin Hood,33,9,36
Jonathan Hull,9,9,65
Joe Clark,2,7,21
Samantha Rivers,29,5,32
Kevin Lee,33,3,43
Jennifer Tanner,15,9,44
Sylvia Hines,31,6,19
Thomas Sanchez,4,7,19
Vincent Strickland,15,4,33
Hannah Brown,16,10,24
Kimberly Harris,13,2,63
James Parker,12,1,54
Patricia Bailey,36,10,59
James Bridges,13,9,57
Alexis Ryan,5,1,24
Devon Holmes,35,7,34
Nicolas Mcclure,22,9,30
Chad Beasley,1,5,29
Mark Morgan,34,5,35
Linda Cruz,5,3,27
Jeremiah Howard,37,1,27
Timothy Gonzalez,7,10,64
Samantha Bryan,20,5,48
Kimberly Hall,39,7,45
Hector Thompson,39,1,29
Sean Woodard,7,9,51
Rachel Pace,8,6,65
David Hayes,6,1,29
John Coleman,8,1,56
David Stevens,16,4,57
Erik West,7,10,62
Patrick Lewis,11,7,53
Eric Li,38,9,62
Melinda Lawrence,23,6,49
Earl Mann,28,2,59
Tamara Jackson,19,9,60
Miranda Sanchez,15,9,31
Tracy Sanchez,10,8,23
Amber Craig,25,6,35
Brandon Moon,6,3,52
Samantha Mccall,36,8,60
Amanda Duke,12,2,53
Michael Hall,4,2,22
Lisa Warner,28,5,40
Deborah Baldwin,8,5,19
Allen Vincent,22,1,60
Lisa Chavez,33,6,54
Erin Santana,33,2,26
Brian Williams,4,3,54
Christopher Graham,18,6,52
Rachel Ortiz,33,3,27
Cynthia Miles,8,6,25
Kathy Lewis,24,5,28
Peter Palmer,20,6,27
Bobby Williams,14,3,54
Sabrina Gray,7,6,38
Danny Harris,26,4,62
William Fletcher,27,8,35
Samantha Rivers,31,4,40
Anna Daniels,6,2,24
Isabel Long,13,6,31
James Rodriguez,27,5,65
Kenneth Powell,40,1,20
Albert Elliott,25,6,65
Karen Cortez,16,8,34
Craig Robles,9,9,26
Courtney Stewart,36,7,50
Alexandra Jones,38,9,24
Kimberly West,32,4,48
Gene Conley,30,10,42
Kevin Pham,30,2,40
Cassidy Armstrong,6,2,26
Robin Young,4,10,35
Eugene Berry,11,6,32
Eddie Peters,2,2,52
Angela Stewart,7,9,51
Patricia Stanley,2,1,64
Ryan Flynn,35,2,57
Cynthia Sherman,9,9,40
Kirsten Hughes,13,7,29
Michael Peters,15,10,27
Emma Harding,28,7,59
Deborah Bryant,20,5,63
Elizabeth Bennett,31,8,34
Paula Stewart,8,9,22
Steve Mullen,9,1,44
Gary Cook,33,1,21
Richard Washington,12,4,43
Susan Smith,28,8,64
Laura Jackson,24,6,38
Eric Miller,23,9,63
Sandra Bowers,19,2,42
Brandon Woods,7,3,43
Holly Horton,21,2,62
Mitchell Baker,14,1,29
Max Hill,28,7,19
David Romero,1,6,34
Cassandra Medina,25,2,65
Heather Thomas,38,7,33
Logan Hill,32,10,26
Mark Caldwell,16,10,22
Anita Carter,28,10,42
Sandra Kim,7,2,61
Bonnie Stevenson,12,1,34
Anthony Pierce,16,6,35
Marvin Spencer,4,9,23
Matthew Stevens,4,10,27
Jennifer Molina,36,7,50
Madeline Hampton,15,6,29
Kevin Camacho,30,1,55
Martha Baird,37,10,54
Phyllis Gaines,8,9,32
Heather Williams,34,2,24
Abigail Hall,30,4,43
Dana Cox,14,1,60
Monique Lindsey,38,9,24
Tracy Clayton,15,5,48
Sherry Walker,39,8,40
Maria Davis,5,1,30
Katherine Cruz,29,1,26
Joseph Briggs,1,1,35
Richard Gonzalez,34,7,19
Amber Ward,22,8,47
Juan Burgess,27,3,65
Jesse Finley,28,9,34
James Cook,26,6,51
Kristen Johnson,1,8,21
Donald Lewis,27,6,64
Toni Campbell,8,10,43
James Vasquez,13,6,39
Peter Watson,26,1,57
Geoffrey Cohen,39,3,49
Elizabeth Crawford,19,10,50
Michelle Young,7,10,37
Terri Medina,22,9,52
Judith Smith,16,3,37
Michael Green,5,1,64
Brittany Fields,5,1,34
Olivia Brown,16,3,65
Brittney Buchanan,29,8,58
Ricardo Boyer,5,2,30
Brandon Herrera,5,1,42
Sylvia Ramos,37,7,40
