Name,Rank,CompanyNumber,Age
Caroline Daniels,2,6,22
Clinton Turner,13,7,36
Michele Reyes,24,5,41
Donna Nichols,22,6,49
Robert Diaz,23,5,32
Howard Mccarthy,13,7,54
Autumn Patterson,13,3,30
James Mcmillan,17,2,22
Samantha Steele,24,3,38
Joy Wheeler,33,4,55
Joel Hernandez,2,3,29
Dennis Lawrence,3,10,24
Sara Brown,39,9,36
Misty Lowe,12,10,30
Benjamin Cannon,23,6,49
Emily Hayes,4,2,41
Tracy Ruiz,17,3,62
Linda Anderson,25,10,51
Kimberly Williams,4,2,55
Anthony Erickson,33,8,36
Dennis Benson,32,4,59
Christie Kim,32,10,27
Thomas Baldwin,1,3,47
Phillip Jimenez,7,7,62
Jason Bowen,6,6,43
Julie Bryan,3,2,47
Brittany Gilbert,20,8,49
Derek Mccullough,32,6,61
Holly Hayes,12,1,42
Kathleen Thompson,30,1,57
David Webb,36,3,51
Lauren Moore,1,4,64
Lisa Perry,1,2,39
Michael Reed,30,4,42
Luis Gutierrez,28,5,24
Susan Espinoza,12,8,42
Jessica Grant,33,2,48
Thomas Carter,17,7,38
Ashley Walker,11,3,27
James Hale,39,5,21
Timothy Turner,29,2,27
Angela Hernandez,10,7,65
Dennis Davis,15,4,27
Sarah Roberts,29,6,22
Charles Horton,15,7,57
Jessica Obrien,12,3,40
Michael Bryant,2,7,48
Eric Graham,14,4,33
Hayley Fuentes,1,7,41
Jody Hensley,15,2,48
Lori Hale,39,8,45
Brooke Moreno,22,7,50
Sheryl Mathis,3,8,56
Michael Santiago,40,1,31
Cynthia Holt,33,5,43
Chad Scott,31,8,51
Susan Bowers,33,8,62
Mary Parker,35,4,22
James Armstrong,16,8,34
Karen Brown,6,3,18
Benjamin Simmons,38,9,25
Tanya Harvey,8,8,43
Kelly Cohen,26,6,51
Jason Lewis,10,8,29
Timothy Price,6,9,43
Jeffrey Brown,5,8,54
Heather Harper,27,7,57
Leslie Rodriguez,21,10,23
Andrea Bush,26,6,25
Jesse Wolf,9,10,25
Joanna King,24,6,51
Roy Davis,31,8,32
Frederick Kent,32,7,19
Christina Thompson,3,9,44
John Jordan,11,8,19
Emma Chase,25,8,32
Gilbert Day,35,9,48
Micheal Camacho,7,6,62
Rachel Evans,10,10,35
Catherine Reed,3,2,48
James Wiggins,17,9,32
Adam Jarvis,14,9,46
Jacqueline Butler,10,7,39
Keith Grant,10,2,47
Tiffany Obrien,21,4,23
James Black,7,5,64
Mark Davidson,39,8,22
John Ferguson,19,3,28
Dylan Baldwin,18,4,28
Scott Martin,2,3,60
William Sandoval,31,8,44
Patricia Beasley,22,5,21
Jesse Jones,4,3,47
Wendy Silva,30,6,44
Joseph Stewart,25,2,40
John Reeves,38,3,39
Kathleen Jones,12,1,35
Todd Smith,24,4,18
Taylor Garcia,34,3,20
Mitchell Daniels,35,4,45
Megan Anderson,4,8,60
Kimberly Sanders,15,7,53
Antonio Harvey,25,4,19
Kerri Vargas,2,7,36
Maria Kirby,12,10,39
Jason Bryant,18,8,62
Rebecca Rangel,8,8,36
Michael Fuller,23,1,49
Eric Glenn,38,3,44
Jacob Robertson,19,10,29
Eileen Parker,29,8,24
Paul Hanson,23,7,26
Jennifer Blackwell,17,3,26
Ryan Craig,39,6,35
Jessica White,4,8,65
Brianna Smith,32,8,63
Timothy Daniels,19,1,54
Kristen Miller,16,3,58
Shelly Sanders,33,5,50
Karen Alvarado,21,4,31
Justin Carter,9,10,28
Jeremiah Nelson,11,9,49
Kevin Peters,36,1,37
Kayla Simmons,11,3,52
Lauren Turner,38,2,21
Michael Garcia,25,6,57
Scott Welch,37,5,37
Barbara Pacheco,34,8,58
Dana Romero,32,9,43
Chad Ross,36,2,48
Jane Wu,31,7,25
Leslie Mora,32,10,40
Garrett Wright,26,3,53
Colleen Marks,16,8,31
Alex Ramirez,12,10,37
Sara Suarez,10,9,50
Richard Mathews,16,9,65
Carlos Gardner,9,1,34
Edward Woods,15,2,34
Garrett Ewing,15,3,47
Randy Brown,14,7,30
Amy Kennedy,2,3,41
Carrie Harrington,21,6,32
Tara Collins,40,5,38
Michael Miller,23,2,55
Joseph Gallegos,16,6,30
Grace Scott,38,1,58
Catherine Davis,2,6,20
Eileen Anderson,14,8,52
Caitlin Walsh,15,4,33
Tina Collins,27,2,46
Emily Greer,15,9,45
Pamela Johnson,13,2,63
Daniel Martinez,10,3,41
Melanie Ramirez,8,10,39
Cheryl Carey,17,7,42
Amanda Williams,16,2,31
Phillip Murray,12,6,53
Andrea Marsh,30,8,56
Jessica Atkinson,18,6,26
Ryan White,17,1,52
Haley Hickman,12,4,50
Colleen Berg,23,4,63
Christopher Carter,30,3,31
Brandon Spencer,29,10,61
Ruben Kelly,1,10,65
John Sosa,28,10,28
Andrea Sullivan,19,4,59
Nathan Rosario,3,10,21
Jeffery Gomez,3,6,51
Emily Welch,4,2,29
David Wilkins,2,8,24
Hector Vaughan,20,7,58
Megan Foley,34,6,62
Sara Adkins,21,2,35
Taylor Salazar,21,5,65
Johnny Rowe,32,8,57
Tiffany Reese,35,5,18
Haley Smith,27,1,41
John Terry,27,7,65
Frederick Collins,37,9,42
Jessica Paul,29,1,50
Steve Franco,30,6,32
Steven Cross,23,3,24
John Smith,7,6,57
Jodi Johnson,23,8,28
Matthew Ponce,39,5,28
Joshua Hall,1,7,39
Darren Thompson,14,1,41
Melissa Reed,11,7,58
Jon Klein,11,8,55
Shirley Morgan,23,6,20
Sarah Steele,31,4,25
Richard Walker,6,6,32
Sara Brown,34,4,43
Chad Gaines,35,6,48
Julie Rice,13,9,20
Brandon Taylor,37,10,58
Amanda Rodriguez,24,2,38
William Rowe,15,2,21
Jennifer Black,7,7,60
David May,34,2,40
John Reed,39,3,51
Martin Gutierrez,1,10,24
Heather Pace,20,9,58
Maria Johnson,2,8,56
Amy Mcconnell,36,9,43
Tracy Bradshaw,15,9,35
Denise Gilmore,33,6,22
Amanda Weber,39,8,47
Amanda Gonzalez,2,5,37
Jennifer Vargas,38,3,61
Sarah Rice,32,9,62
Eric Wood,24,3,55
Anita Kim,25,7,23
Cindy Davis,4,1,51
Mia Schmidt,30,3,55
Richard Wilson,38,2,58
Tammy King,15,6,44
Veronica Cervantes,23,3,47
Caitlyn Jordan,3,10,47
Carla Miller,24,4,38
Danny Benson,24,3,48
Elizabeth Flores,36,7,62
Derrick Griffith,30,9,60
Peter Wyatt,1,8,34
Victoria Montoya,10,10,46
Phillip Dennis,38,6,45
Marissa Morris,27,10,45
Stephanie Jones,14,3,57
Pam Tate,11,6,39
Ian Dunn,20,5,51
Amy Young,32,10,43
Christopher Johnston,6,4,58
Amanda Lee,6,7,38
Paul Solis,39,8,44
Sydney Cox,20,6,54
Claudia Hernandez,7,6,45
Toni Jones,35,5,53
Michael Brewer,25,1,24
John Whitaker,33,9,45
Michelle Brown,31,9,19
Derek Kidd,8,10,44
Paul Price,10,9,28
Cynthia Cunningham,32,3,44
Travis West,17,5,50
Hailey Jenkins,34,6,25
Stacey Munoz,39,3,59
Caleb Murphy,27,4,31
Eric Vaughan,40,8,23
John Morrison,39,7,25
Nathaniel Wiley,38,4,45
Lonnie Duncan,39,3,61
Patty Carlson,15,8,42
Malik Blanchard,29,1,65
Sarah Meyer,24,1,49
Carol Clark,17,9,37
Jennifer Williams,19,5,27
Lisa Andrade,33,3,47
Julian Alexander,31,10,26
Matthew Wong,39,6,55
Scott Harmon,34,4,38
Ryan Blake,7,6,62
Richard Walker,2,4,29
Charles Hernandez,14,1,52
Samantha Alexander,2,4,27
Anthony Johnson,34,3,22
Katherine Kelley,36,1,53
James Zimmerman,22,10,42
Vicki Johnson,2,5,22
Rebecca Haney,36,10,53
Ernest Powell,36,9,45
Kyle Carr,20,2,44
Megan Norton,29,9,33
Jason Gray,8,8,29
Antonio Rojas,33,3,59
Robert Hensley,25,10,42
Stephanie Vasquez,13,3,33
Amy Green,34,8,33
James Colon,23,3,38
Anita Alvarado,33,1,49
Bobby Roberts,26,1,53
Steven Barnett,21,2,46
Eric Sexton,36,8,53
Robert Miller,6,1,55
Michael Mathis,30,4,47
Leslie Campbell,38,10,49
Brandon Johnson,18,2,21
Timothy Miller,14,3,18
Daniel Silva,1,3,38
Elizabeth Berry,32,3,65
Roberto Johnson,15,3,55
Albert Ortiz,19,1,32
Keith Hill,14,9,22
Pamela Gutierrez,36,8,52
Jeremy Warner,4,4,42
Stephen Moon,7,10,46
Lindsey Smith,15,10,28
Amy Williams,32,10,21
Margaret Fuentes,1,10,37
Laura Blanchard,28,9,45
Jean Hartman,23,9,37
Emily Lozano,39,4,49
Cheryl Madden,5,3,62
Angela Wells,35,4,22
Derek Lopez,40,5,41
Michael Weaver,30,3,49
Steven Johnson,26,6,35
Lori Bell,23,3,21
Monica Dennis,18,9,51
Eric Gonzales,13,2,38
Kristi Sandoval,5,3,59
Catherine Mann,20,8,59
Mark Berry,37,4,56
Donald Johnson,6,4,20
Janet Clark,40,9,53
Sharon Ferguson,13,4,36
Joann Stanley,14,5,34
Stephanie Erickson,20,1,62
Andrew Sims,18,4,64
Kara Guerrero,10,2,35
Robert Hopkins,17,9,52
Crystal Peterson,27,5,60
Angela Owen,27,4,55
Juan Murphy,30,3,23
Justin Adams,14,5,20
Brittany Shaw,32,6,33
Crystal Donaldson,28,5,59
Sean Stevens,10,3,60
Johnathan Warren,28,2,21
Melissa Brown,32,5,54
Barbara Riley,40,3,46
Patricia Hill,23,9,37
Joel Lee,9,2,32
Zachary Young,31,7,56
Michele Russell,1,4,32
Kyle Sanders,34,10,35
Miranda Bush,15,10,62
Melinda Dennis,25,4,31
Jason Gomez,10,6,48
Michelle Ellison,9,6,36
Jennifer Cole,35,10,19
Jennifer Garcia,8,2,19
Chad Holland,6,6,37
Donald Rose,28,2,30
Madison Mcclure,12,5,63
Jasmine Hopkins,8,10,28
Zachary Martin,26,7,49
Mary Davidson,31,5,38
Jorge Thompson,39,6,51
William Guzman,25,1,25
James Brooks,32,10,54
Rebecca Powell,29,8,49
Jamie Martin,30,4,61
Martha Taylor,23,9,41
Andrea Evans,9,6,40
Collin Costa,23,9,49
Anthony Le,1,3,40
Jonathan Cortez,36,9,56
Cheryl Smith,9,1,24
Trevor Mason,24,6,58
Mark Chaney,13,9,44
Christine Bryant,34,5,26
Brian Carroll,9,4,31
Natalie Jennings,36,10,47
Timothy Rosales,22,10,61
Deborah Graham,8,7,24
Alyssa Woodward,7,5,48
Mark Pittman,40,1,45
Frank Carr,11,8,52
Leah Quinn,34,10,36
Monica Vargas,1,3,55
Lisa Rollins,27,7,62
Richard Weaver,30,5,40
Jared Daniels,38,3,59
Katherine Martinez,35,7,42
Maria Anderson,10,9,42
Brian Guerrero,35,2,53
Jennifer Park,14,2,25
John Smith,1,7,52
Christopher Kelly,17,5,23
Tracy Johnston,27,9,30
Curtis Scott,35,1,24
Lisa Oconnell,6,3,22
Emily Douglas,29,7,33
Tyler Thompson,25,7,57
Nicholas Cook,32,9,65
Laurie Walton,33,4,22
Sara Daniel,31,5,48
Lindsey Allen,15,1,36
Melody Rodgers,9,4,37
Albert Donaldson,19,7,54
Stephen Tucker,9,9,31
Jacqueline Mcdaniel,35,4,40
Samantha Kim,32,2,28
Elizabeth Carlson,12,7,29
Carl Guzman,35,6,21
Tiffany Cannon,21,3,18
Natasha Bass,19,10,46
Jonathan Rush,31,9,27
Michelle Day,27,1,63
Bobby Wilcox,28,7,63
Patrick Smith,12,3,49
Emily Bates,28,5,45
Stephanie Nelson,18,1,39
Richard Wilson,20,9,46
Michael Anderson,31,3,61
Mike Wyatt,38,8,23
Laura Hopkins,33,7,22
Cathy Martinez,22,5,62
Jillian Buchanan,12,3,31
Tina Smith,7,3,35
Robert Pollard,2,2,64
David Estrada,34,8,44
Christian Carpenter,14,7,35
Andrea Calhoun,27,2,61
David Garcia,39,3,45
Brandi Lee,10,2,19
Joseph Moore,2,7,64
Benjamin Hunter,3,5,51
Kelly Quinn,29,4,20
Denise Gordon,22,4,62
Anna Marks,8,2,62
Hunter Grimes,27,1,28
Stephen Zavala,19,2,65
Julie Arnold,30,5,37
Michael Ruiz,1,5,34
Daniel Morrison,32,6,34
Latasha Choi,14,3,20
Erica Wilson,2,4,43
Stephanie Rodgers,26,9,62
Wanda Hanna,32,1,48
Cassandra Richards,22,5,55
Sarah Duncan,21,4,20
Kayla Bates,22,10,51
David Rosario,33,3,55
Christopher Gardner,30,1,29
Amber George,29,6,36
Edward Peters,38,7,41
James Garcia,36,9,57
Michelle Brown,11,2,51
Tina Long,39,10,48
Emily Miller,11,5,30
Kathleen Lawson,31,2,32
James Schwartz,40,4,49
Steven Gardner,30,7,21
Nathan Stokes,1,6,58
Jasmine Bates,17,8,58
Joseph Velasquez,34,8,64
Anthony Walker,7,6,49
Doris Norman,8,3,19
Shelby Jackson,8,5,32
William Lewis,29,3,40
Nicole Oconnor,23,3,62
James Hunt,29,10,42
Alyssa Miller,14,10,61
Laura Kirby,36,1,33
Christopher Hunt,16,3,39
Christopher Nash,18,3,40
Edward Jones,21,6,36
Nathaniel George,7,1,48
Caleb Mcgee,40,2,42
John Bullock,10,8,32
Jennifer Benitez,23,6,25
Elizabeth Dunn,2,2,37
Brent Velasquez,9,9,40
Jennifer Callahan,6,6,63
Danielle Mcgee,6,9,28
Caitlin Bryan,23,4,38
Erin Willis,25,5,19
Adam George,39,4,31
David Rodriguez,24,10,22
Madeline Bailey,39,9,55
Jessica Joyce,15,1,61
Breanna Gonzalez,6,2,26
Kaitlyn Calhoun,18,5,62
Gregory Stevenson,29,9,41
Jessica Anderson,15,10,21
Kimberly Cardenas,3,2,43
Michael Rogers,3,4,32
Tyler Marshall,11,9,63
Jeffrey Richards,12,5,59
Brian Brown,33,7,51
Kyle Banks,37,7,52
Kelly Davis,16,7,43
John Young,18,4,26
Angela Alexander,15,4,46
Victoria Garcia,34,1,41
Tamara Snow,1,8,57
Donald Powell,5,6,43
Terry Johnson,34,10,18
Michael Lewis,15,9,27
Janice Rogers,37,10,28
Bianca Mills,14,8,44
Donald Gray,27,6,57
Eric Bryan,3,2,59
David Ryan,17,5,49
Leslie Chavez,30,5,58
Brandy Scott,36,5,39
Richard Miller,23,3,37
Christina Simpson,27,3,57
Jonathan Cox,16,6,52
Heather Jackson,20,9,55
Nancy Hoffman,8,7,61
Jasmin Diaz,33,5,26
Tyler Green,31,8,41
Paula Wilkerson,24,8,18
Jane Suarez,23,5,33
Kristen Johnson,34,8,56
Gerald Conrad,40,9,22
Daniel Torres,29,5,60
Patricia May,17,7,21
Ashley Shaw,1,5,64
Chad Moore,37,10,59
Angela Smith,40,3,26
Marc Warner,26,4,64
Robert Perez,30,5,36
Beth Cook,10,4,35
David Curry,16,3,31
John Andrews,18,4,58
Edward Lane,40,2,60
Jessica Collins,31,3,28
Robert Smith,14,8,58
Trevor Sherman,38,10,49
Samantha Harris,29,9,28
Mallory Cruz,4,1,37
Roger Terry,33,9,56
Joshua Rice,20,3,63
Shaun Watkins,14,10,58
Steven Patel,19,4,64
Tina Rivera,2,4,56
Wanda Davis,19,6,62
Olivia Fisher,4,3,43
David Reyes,13,8,56
Roger Noble,16,10,47
Brandon Cervantes,1,10,27
Chloe Patterson,17,10,55
Bryan Perry,18,8,51
Michael White,16,6,41
Danielle Frey,38,2,47
Edward Sanchez,22,3,20
Gregory Rodriguez,38,8,44
Jamie Davis,19,1,57
Sara Brown,32,8,62
Meagan Phillips,2,7,41
Amanda Cooper,3,3,61
John Hood,11,8,19
Kevin Rios,32,9,48
Elizabeth Green,30,10,18
Ashlee Gaines,19,9,30
Joshua Reynolds,38,1,38
Christine Hernandez,1,7,21
Joseph Bush,30,9,27
Brandon Houston,9,2,22
Alexandra Carlson,28,2,43
Johnny Gray,7,2,57
Jack Patterson,22,3,42
Jon Coleman,10,10,46
Patty Moore,3,10,30
Justin Davis,15,2,22
Allison Wright,18,9,55
Christian Mathews,37,8,37
Chris Flores,12,1,38
Laura Taylor,13,1,21
Allison Clark,33,5,35
Angela Bowman,10,1,57
Todd Gibson,25,1,30
Karen Williams,36,10,54
Brenda Freeman,22,8,23
Brandon Vega,38,9,57
Samuel Warner,22,4,22
Judy Hardy,13,5,25
Joshua Smith,37,1,40
Jane Wang,35,5,39
Cassandra Rivera,29,6,26
Frederick Stewart,40,4,49
Zachary Hall,7,4,30
Stephen Lawrence,19,1,24
Lisa Patton,11,3,47
Tommy Leach,20,2,43
Dustin Woods,22,2,44
Deborah Gray,7,6,52
Vincent Williams,23,6,27
Timothy Bryant,19,10,65
Lisa Moore,24,9,37
Jessica Dominguez,33,1,62
Charles Ward,4,10,32
Donna Hudson,25,2,29
Edward Gilmore,31,6,56
Tommy Jones,16,9,42
Angela Melendez,6,7,42
Donna Miller,36,8,48
Meghan Mata,4,7,32
Michael Gray,38,9,59
Jessica Parker,40,1,45
Justin Rice,19,9,27
Lindsey Romero,25,4,57
Jason Hart,29,6,50
Sheena Velazquez,24,7,33
Christina Rivas,25,5,40
Leslie Scott,9,8,49
Robert Evans,1,1,19
Ricky Molina,16,7,60
John Harper,39,6,55
Natasha Chan,11,10,48
Michael Fuentes,4,1,56
Gloria Chavez,1,5,51
April Davis,7,7,46
Bryan Lewis,36,9,18
Elizabeth Campbell,11,8,37
Jacob Zavala,31,5,57
David Clark,24,10,18
Dawn Reed,39,9,52
Ronald Oliver,27,8,39
Barry Mckay,39,6,59
Daniel Miller,8,6,26
Brittany Benson,19,7,63
Brandi Baker,2,2,27
Lindsey Dougherty,34,9,58
Brad Wade,37,2,56
James Johnson,24,3,34
Carol Welch,19,7,61
Daniel Moreno,10,9,59
Megan Fields,4,7,37
Sarah Chan,5,5,55
Lacey Brooks,34,7,41
Pamela Peters,24,8,38
Travis Jones,34,5,34
Douglas Singh,9,6,47
Bobby Jimenez,1,4,59
Brittany Chaney,20,6,48
Javier Ford,22,1,25
Kayla Bennett,27,7,37
Sarah Haney,9,5,53
David Schmidt,19,9,20
Nicole Adams,31,6,44
Darryl Small,12,8,31
Stacy Cooke,30,8,44
Candice Davis,15,10,50
Diana Evans,17,5,21
Nicole Rodriguez,38,4,41
Kenneth Vasquez,39,9,38
Ryan Watson,40,8,50
Cathy Hurley,27,2,27
Susan Dorsey,9,6,36
Erin Salinas,37,10,28
Alison King,33,1,49
Alexis Parrish,20,10,30
Bruce Terry,32,4,53
Fernando Park,17,5,47
Steven Evans,35,9,30
Brian Smith,7,7,58
Robert Green,31,7,30
John David,28,2,36
Sandra Lee,31,3,53
Robert David,5,5,35
Rose Pratt,10,8,59
John Berry,21,1,58
Susan Charles,38,4,20
Kathleen Bryant,22,1,62
Joseph Norris,39,3,24
John Peters,26,7,53
Ryan Baker,21,9,61
Eileen Kennedy,35,7,34
Katie Roach,2,7,55
John Donovan,27,1,36
Amanda Sanders,23,4,29
Andrea Smith,32,4,38
Brandon Ellis,14,4,55
John Klein,28,8,57
Rebecca Maxwell,19,3,60
Kim Moreno,6,8,39
Matthew Ortiz,8,3,23
Sean Parrish,3,7,22
Patricia Torres,2,7,42
Katherine King,14,2,30
Randy Smith,1,4,61
Patricia Avery,28,6,18
Molly Terry,17,5,19
Katie Dillon,30,7,59
John Martin,28,10,30
Jennifer Bridges,19,1,61
Michele Aguilar,22,10,56
Zachary Petersen,17,8,37
Peter Harris,9,7,37
Carolyn Palmer,36,8,26
Teresa Farrell,40,9,20
Benjamin Cunningham,34,1,44
Mark Chase,15,9,65
Antonio Chavez,6,2,38
Marcus Christian,7,10,52
Amanda Hanson,23,2,24
Andrea Walls,37,1,65
Laurie Santana,35,3,29
William Parks,8,6,58
Emily Stewart,22,1,44
Samuel Ferguson,32,9,31
Dana Foster,4,5,46
Jason Morris,25,3,43
Christopher Brown,28,5,61
Natasha Brooks,39,5,31
Daniel Benson,38,2,52
Kenneth Thompson,35,5,62
Veronica Davis,18,6,24
Devon Thompson,3,3,34
Dominique Phillips,33,4,59
Chris Mccann,20,5,49
Shane Ramirez,9,10,39
Greg Tapia,10,4,37
Stephen Carter,15,4,29
Robert Murphy,3,7,57
Lisa Oconnell,6,8,29
Brett Cummings,36,7,55
Kimberly Ford,38,9,44
Nancy Diaz,5,9,19
Anna Perez,25,5,27
Jeffery Harrison,17,7,51
Jacqueline Brown,32,6,24
Sarah Steele,6,9,58
Michael Bean,6,9,47
Shannon Thomas,36,9,32
Albert Brooks,12,6,27
Katherine Gutierrez,15,1,34
Diane Cook,37,6,23
Rebecca Gardner,11,7,59
Virginia Sawyer,39,6,65
Cameron Watts,24,1,44
Derrick Bray,17,1,63
John Williams,29,2,25
Jon Wyatt,7,5,24
Ellen Mullen,11,2,27
Jeanette Martinez,16,10,32
Richard Douglas,4,2,18
Jeffrey Valentine,5,6,46
Valerie Black,21,1,48
Michelle Myers,17,3,48
Jennifer White,30,4,45
Sara Garcia,34,7,31
Jonathan Flores,30,2,62
Mitchell Hunter,7,6,45
Jennifer Thompson,31,6,56
Kari Reyes,5,2,59
Desiree Taylor,27,3,43
Michael Martinez,24,6,65
Anthony Watson,10,7,39
Mary James,31,3,52
Kelly Pena,17,5,31
Angela Wood,21,8,19
Ashley Phelps,1,4,65
Kirk Wilson,12,2,50
Michael Hardy,40,5,18
Tiffany Brooks,30,1,57
Mary Johnson,19,2,23
Linda Tate,20,7,35
Reginald Gray,31,8,43
Tammy Rivera,31,6,63
Kevin Ballard,5,6,30
Edward Browning,28,7,55
Gregory Harris,33,9,55
Susan Peterson,20,8,37
Monica Ward,33,1,33
John Wright,1,2,28
Amber Craig,27,1,58
Tara Morris,31,7,55
Robert Yang,35,5,48
Stephen Johnson,25,4,22
Michael Cook,7,3,50
Sara Green,27,1,60
Karen Mayo,36,2,42
Wendy Golden,33,6,27
Kari Hogan,26,6,28
Richard Cook,20,2,55
Sherry Wolf,15,5,56
Tracey Simpson,11,9,27
Nicholas Ross,21,3,61
Cynthia Dixon,13,9,21
Jessica Vega,33,9,50
Richard Wheeler,16,1,20
Corey Reed,33,8,26
Jennifer Weiss,3,8,28
Eric Garrett,30,9,19
Emily Bass,35,1,45
Debbie Harrison,31,7,23
Christine Hernandez,33,1,35
Derek Haley,34,5,24
Jennifer Townsend,39,7,56
Julie Manning,24,5,58
Greg Brown,32,10,62
Kristen Brown,3,4,34
Chad Kim,4,9,61
Chad Taylor,10,1,42
Kristina Nash,30,5,28
Ruth Cook,23,5,27
Heather Thomas,1,7,52
Gary Farrell,12,5,53
Gregory Hall,19,9,59
Alison Baldwin,36,7,33
Melissa Kelly,36,8,57
Michael Guerrero,7,1,58
Matthew Edwards,33,4,58
Shelia Mejia,8,7,31
Heather Chen,6,8,63
Timothy Wright,21,7,50
William Campbell,10,10,64
Justin Williams,32,4,38
Daniel Donaldson,22,8,34
Chelsea Turner,10,4,37
Jennifer Sanders,13,1,19
Raymond Bender,17,2,42
Audrey Smith,33,2,50
Kimberly Johnson,39,1,65
Caitlin Hunt,34,8,25
Lisa Contreras,10,1,25
Danielle Rasmussen,28,2,28
Jacqueline Woods,6,2,59
Lindsay Fields,39,1,42
Michael Hester,22,9,44
Elizabeth Sheppard,35,4,65
Benjamin Jones,40,3,32
Felicia Wright,32,1,25
Rodney Joseph,6,1,52
Derrick Garrison,10,2,37
Sarah Wheeler,39,2,21
Michael Gonzales,33,10,27
Brandon Jackson,4,6,28
Crystal Mccarty,14,9,42
Ashley Gordon,6,7,48
Kenneth Green,11,6,32
Jennifer Holt,9,8,39
Omar Myers,29,7,35
Jessica Flowers,27,9,61
Nicholas Rose,40,10,21
Kyle Pope,22,4,32
Ronald Franco,11,7,48
Laura Gonzalez,30,4,23
Debra Campbell,7,2,25
Joshua Dean,4,9,24
Julia Kerr,40,4,38
Jorge Brown,9,8,51
Christopher Stanley,2,1,60
Lisa Walker,10,2,56
Michael Barnes,19,7,49
Amber Clark,16,10,18
Dana Smith,37,2,57
Mitchell Gonzalez,23,1,31
Debra Vasquez,40,7,32
Kimberly Butler,39,8,61
Lauren Mckay,14,4,36
Carl Bauer,24,4,40
Chris Andersen,6,4,46
Brittany Ball,5,8,25
Miranda Burnett,14,8,28
Peter Brown,1,6,34
Faith Mclaughlin,32,10,51
Michael Lyons,16,10,36
Tiffany Shaw,24,4,49
Robert Day,28,1,36
Mark Austin,21,1,48
Andrew Morris,10,5,62
William Garcia,19,5,62
Jill Merritt,22,7,56
Jason Conner,21,7,22
Dominique Lloyd,10,5,38
Janet Dudley,10,8,19
Susan Arias,36,7,40
Mary Clark,36,1,19
Bruce Long,21,3,21
Paul Burton,39,7,47
David Rosario,21,7,62
Jonathan Peterson,13,6,51
Megan Deleon,15,6,26
Heather Fowler,27,3,56
Kenneth Patel,33,4,43
Erica Alexander,25,9,35
Daniel Pham,10,4,40
Kevin Brooks,3,7,54
Isabella Singleton,14,7,57
Angela Welch,19,3,21
Timothy Frank,8,6,50
Richard Payne,33,8,53
Julia Christian,6,3,60
William Howard,10,4,23
Melissa Hunt,27,7,47
John Brady,16,10,27
Vincent Odonnell,16,8,62
Martha Adams,23,9,30
Lori Fernandez,6,4,60
Derek Miller,20,9,45
Pamela Armstrong,18,6,35
Zachary Pennington,1,2,48
Stephanie Nelson,16,8,49
Melissa Webb,14,1,56
Scott Hill,27,10,64
Angela Davis,21,8,38
Joann Gardner,16,2,53
Allison Garcia,16,2,53
Leslie Jackson,26,3,60
Jennifer Barnes,19,1,58
Veronica Thomas,16,10,44
Stephanie Taylor,12,9,32
Stephanie Garcia,31,2,43
Paula Christensen,18,6,18
Ashley Boyd,18,1,59
Andrea Fox,37,7,27
Austin Moore,1,2,21
Michelle Walker,29,6,39
Mary Baker,37,6,53
Elizabeth Davis,38,5,32
Tina Flowers,1,5,30
Mary Martinez,23,5,41
Edward Hobbs,20,7,64
Tyler Marsh,40,8,38
Kayla Williams,27,5,36
Michael Perkins,35,1,22
Michelle Reed,13,3,51
Dylan Alvarado,28,8,65
Michael Wilson,31,9,28
Timothy Larsen,36,2,46
William Richardson,19,10,38
Suzanne Scott,25,5,48
Tasha Wilkins,27,9,53
Donna Gregory,5,1,24
Corey Lee,3,6,65
Tanner Woods,30,10,47
Kathleen Lopez,37,2,26
Anna Brown,21,2,51
Matthew Warren,7,4,63
Ashley Fuller,32,6,59
Brittany Miles,14,10,48
Angela Bennett,30,8,49
Lori Berg,37,3,30
Lisa Atkins,7,9,36
Mark Williams,38,8,46
Jessica Morrow,15,9,38
Brandon Young,11,9,58
Joshua Silva,39,5,38
Christina Hodges,20,7,24
Robert Pacheco,28,10,30
Shannon Gutierrez,11,6,44
Brian Rivas,8,3,35
Joe Johnson,12,1,33
Holly Morse,10,7,51
Brittany Perry,1,6,40
James Haynes,2,9,44
Alexandra Smith,17,3,59
Katherine Jenkins,11,1,29
Nicole Keith,12,9,34
Eddie Brown,14,3,45
Debra Kelly,34,3,47
Steven Humphrey,36,8,41
Kenneth Hunter,8,5,23
Amber Ball,27,5,48
David Chang,37,10,52
Jennifer Riddle,9,4,65
Laura Molina,2,9,21
Sophia Torres,6,6,63
Kimberly Olson,19,9,43
Angelica Fields,5,8,34
Heidi Hughes,14,4,49
Carl Powers,15,5,50
Kyle Miranda,40,7,44
Alicia Hurst,26,9,60
Jason Baldwin,10,2,64
Danielle Smith,36,5,65
Sara Johnson,30,6,56
Samantha Padilla,25,9,26
Larry Cohen,28,10,23
James Thompson,6,10,59
Frederick Mitchell,29,9,25
Daniel Scott,16,5,64
Frank Jones,28,9,62
Sara Wright,24,9,58
Valerie Young,29,2,20
Hannah Khan,1,7,20
Melinda Gibson,25,3,27
Tammy Lee,32,3,60
Earl Williams,13,10,36
Peter Smith,40,3,56
Kevin Peck,31,1,65
Candice Elliott,18,8,35
Jason Cooke,13,2,25
Jamie Davis,29,2,26
Sara Adams,17,7,31
